"site_name","crop_system_name","management","climate_scenario","year","NO3.yr"
"a_8","almond-a","nt-lc","rcp60",2055,0.512083
"a_8","almond-a","nt-lc","rcp60",2056,2.367426
"a_8","almond-a","nt-lc","rcp60",2057,0.884425
"a_8","almond-a","nt-lc","rcp60",2058,1.49771
"a_8","almond-a","nt-lc","rcp60",2059,1.163407
"a_8","almond-a","nt-lc","rcp60",2060,0.606712
"a_8","almond-a","nt-lc","rcp60",2061,0.571983
"a_8","almond-a","nt-lc","rcp60",2062,0.772141
"a_8","almond-a","nt-lc","rcp60",2063,0.820242
"a_8","almond-a","nt-lc","rcp60",2064,2.132627
"a_8","almond-a","nt-lc","rcp60",2065,0.876454
"a_8","almond-a","nt-lc","rcp60",2066,0.654861
"a_8","almond-a","nt-lc","rcp60",2067,1.46597
"a_8","almond-a","nt-lc","rcp60",2068,1.589305
"a_8","almond-a","nt-lc","rcp60",2069,1.096071
"a_8","almond-a","nt-lc","rcp60",2070,0.840807
"a_8","almond-a","nt-lc","rcp60",2071,2.108597
"a_8","almond-a","nt-lc","rcp60",2072,0.823106
"a_8","almond-a","nt-lc","rcp60",2073,6.260686
"a_8","almond-a","nt-nc","rcp26",2013,1.350658
"a_8","almond-a","nt-nc","rcp26",2014,1.7812
"a_8","almond-a","nt-nc","rcp26",2015,6.371505
"a_8","almond-a","nt-nc","rcp26",2016,12.169542
"a_8","almond-a","nt-nc","rcp26",2017,17.041753
"a_8","almond-a","nt-nc","rcp26",2018,20.62384
"a_8","almond-a","nt-nc","rcp26",2019,5.828835
"a_8","almond-a","nt-nc","rcp26",2020,11.723263
"a_8","almond-a","nt-nc","rcp26",2021,19.739585
"a_8","almond-a","nt-nc","rcp26",2022,17.092094
"a_8","almond-a","nt-nc","rcp26",2023,17.202864
"a_8","almond-a","nt-nc","rcp26",2024,20.048379
"a_8","almond-a","nt-nc","rcp26",2025,10.413068
"a_8","almond-a","nt-nc","rcp26",2026,11.883932
"a_8","almond-a","nt-nc","rcp26",2027,12.058457
"a_8","almond-a","nt-nc","rcp26",2028,15.703619
"a_8","almond-a","nt-nc","rcp26",2029,6.635003
"a_8","almond-a","nt-nc","rcp26",2030,14.219708
"a_8","almond-a","nt-nc","rcp26",2031,8.692631
"a_8","almond-a","nt-nc","rcp26",2032,19.482248
"a_8","almond-a","nt-nc","rcp26",2033,11.550067
"a_8","almond-a","nt-nc","rcp26",2034,9.051308
"a_8","almond-a","nt-nc","rcp26",2035,9.845685
"a_8","almond-a","nt-nc","rcp26",2036,12.777164
"a_8","almond-a","nt-nc","rcp26",2037,14.098886
"a_8","almond-a","nt-nc","rcp26",2038,12.179978
"a_8","almond-a","nt-nc","rcp26",2039,16.374967
"a_8","almond-a","nt-nc","rcp26",2040,12.96345
"a_8","almond-a","nt-nc","rcp26",2041,13.838409
"a_8","almond-a","nt-nc","rcp26",2042,7.278289
"a_8","almond-a","nt-nc","rcp26",2043,12.239834
"a_8","almond-a","nt-nc","rcp26",2044,2.010519
"a_8","almond-a","nt-nc","rcp26",2045,11.044778
"a_8","almond-a","nt-nc","rcp26",2046,8.152665
"a_8","almond-a","nt-nc","rcp26",2047,6.615555
"a_8","almond-a","nt-nc","rcp26",2048,13.92498
"a_8","almond-a","nt-nc","rcp26",2049,7.210169
"a_8","almond-a","nt-nc","rcp26",2050,8.868493
"a_8","almond-a","nt-nc","rcp26",2051,9.168555
"a_8","almond-a","nt-nc","rcp26",2052,9.912519
"a_8","almond-a","nt-nc","rcp26",2053,14.344682
"a_8","almond-a","nt-nc","rcp26",2054,7.470113
"a_8","almond-a","nt-nc","rcp26",2055,8.820168
"a_8","almond-a","nt-nc","rcp26",2056,4.745685
"a_8","almond-a","nt-nc","rcp26",2057,14.055365
"a_8","almond-a","nt-nc","rcp26",2058,5.691768
"a_8","almond-a","nt-nc","rcp26",2059,5.28171
"a_8","almond-a","nt-nc","rcp26",2060,8.567855
"a_8","almond-a","nt-nc","rcp26",2061,10.2425
"a_8","almond-a","nt-nc","rcp26",2062,8.523136
"a_8","almond-a","nt-nc","rcp26",2063,5.39744
"a_8","almond-a","nt-nc","rcp26",2064,11.942275
"a_8","almond-a","nt-nc","rcp26",2065,10.848164
"a_8","almond-a","nt-nc","rcp26",2066,10.063525
"a_8","almond-a","nt-nc","rcp26",2067,5.461614
"a_8","almond-a","nt-nc","rcp26",2068,8.201379
"a_8","almond-a","nt-nc","rcp26",2069,7.050723
"a_8","almond-a","nt-nc","rcp26",2070,7.466201
"a_8","almond-a","nt-nc","rcp26",2071,6.321598
"a_8","almond-a","nt-nc","rcp26",2072,10.630967
"a_8","almond-a","nt-nc","rcp60",2013,4.193161
"a_8","almond-a","nt-nc","rcp60",2014,5.854954
"a_8","almond-a","nt-nc","rcp60",2015,13.274614
"a_8","almond-a","nt-nc","rcp60",2016,18.573822
"a_8","almond-a","nt-nc","rcp60",2017,15.744855
"a_8","almond-a","nt-nc","rcp60",2018,13.744919
"a_8","almond-a","nt-nc","rcp60",2019,14.031121
"a_8","almond-a","nt-nc","rcp60",2020,6.199583
"a_8","almond-a","nt-nc","rcp60",2021,15.724359
"a_8","almond-a","nt-nc","rcp60",2022,21.656133
"a_8","almond-a","nt-nc","rcp60",2023,16.203947
"a_8","almond-a","nt-nc","rcp60",2024,12.590029
"a_8","almond-a","nt-nc","rcp60",2025,18.853603
"a_8","almond-a","nt-nc","rcp60",2026,8.721544
"a_8","almond-a","nt-nc","rcp60",2027,6.556009
"a_8","almond-a","nt-nc","rcp60",2028,17.354534
"a_8","almond-a","nt-nc","rcp60",2029,11.351205
"a_8","almond-a","nt-nc","rcp60",2030,8.360819
"a_8","almond-a","nt-nc","rcp60",2031,18.07671
"a_8","almond-a","nt-nc","rcp60",2032,10.386085
"a_8","almond-a","nt-nc","rcp60",2033,6.69881
"a_8","almond-a","nt-nc","rcp60",2034,9.121246
"a_8","almond-a","nt-nc","rcp60",2035,12.236435
"a_8","almond-a","nt-nc","rcp60",2036,17.961417
"a_8","almond-a","nt-nc","rcp60",2037,7.22624
"a_8","almond-a","nt-nc","rcp60",2038,13.22999
"a_8","almond-a","nt-nc","rcp60",2039,3.77209
"a_8","almond-a","nt-nc","rcp60",2040,6.360723
"a_8","almond-a","nt-nc","rcp60",2041,16.072447
"a_8","almond-a","nt-nc","rcp60",2042,6.536141
"a_8","almond-a","nt-nc","rcp60",2043,10.87885
"a_8","almond-a","nt-nc","rcp60",2044,13.788053
"a_8","almond-a","nt-nc","rcp60",2045,7.3637
"a_8","almond-a","nt-nc","rcp60",2046,10.648569
"a_8","almond-a","nt-nc","rcp60",2047,7.514845
"a_8","almond-a","nt-nc","rcp60",2048,6.593583
"a_8","almond-a","nt-nc","rcp60",2049,16.350933
"a_8","almond-a","nt-nc","rcp60",2050,10.885885
"a_8","almond-a","nt-nc","rcp60",2051,10.51271
"a_8","almond-a","nt-nc","rcp60",2052,8.619993
"a_8","almond-a","nt-nc","rcp60",2053,11.338175
"a_8","almond-a","nt-nc","rcp60",2054,6.98302
"a_8","almond-a","nt-nc","rcp60",2055,10.786749
"a_8","almond-a","nt-nc","rcp60",2056,8.49797
"a_8","almond-a","nt-nc","rcp60",2057,4.573112
"a_8","almond-a","nt-nc","rcp60",2058,6.107436
"a_8","almond-a","nt-nc","rcp60",2059,14.565288
"a_8","almond-a","nt-nc","rcp60",2060,4.227906
"a_8","almond-a","nt-nc","rcp60",2061,4.487007
"a_8","almond-a","nt-nc","rcp60",2062,15.943236
"a_8","almond-a","nt-nc","rcp60",2063,3.750494
"a_8","almond-a","nt-nc","rcp60",2064,9.350987
"a_8","almond-a","nt-nc","rcp60",2065,6.338014
"a_8","almond-a","nt-nc","rcp60",2066,4.402989
"a_8","almond-a","nt-nc","rcp60",2067,13.269726
"a_8","almond-a","nt-nc","rcp60",2068,9.325465
"a_8","almond-a","nt-nc","rcp60",2069,4.549549
"a_8","almond-a","nt-nc","rcp60",2070,13.575843
"a_8","almond-a","nt-nc","rcp60",2071,9.84742
"a_8","almond-a","nt-nc","rcp60",2072,8.597085
"a_8","almond-a","rt-bc","rcp26",2013,0.942446
"a_8","almond-a","rt-bc","rcp26",2014,2.597321
"a_8","almond-a","rt-bc","rcp26",2015,0.332415
"a_8","almond-a","rt-bc","rcp26",2016,0.165681
"a_8","almond-a","rt-bc","rcp26",2017,1.136326
"a_8","almond-a","rt-bc","rcp26",2018,1.440239
"a_8","almond-a","rt-bc","rcp26",2019,0.625882
"a_8","almond-a","rt-bc","rcp26",2020,0.3109
"a_8","almond-a","rt-bc","rcp26",2021,0.818424
"a_8","almond-a","rt-bc","rcp26",2022,0.569761
"a_8","almond-a","rt-bc","rcp26",2023,1.263432
"a_8","almond-a","rt-bc","rcp26",2024,0.581911
"a_8","almond-a","rt-bc","rcp26",2025,0.491687
"a_8","almond-a","rt-bc","rcp26",2026,0.095772
"a_8","almond-a","rt-bc","rcp26",2027,1.845446
"a_8","almond-a","rt-bc","rcp26",2028,0.777465
"a_8","almond-a","rt-bc","rcp26",2029,0.427274
"a_8","almond-a","rt-bc","rcp26",2030,0.259563
"a_8","almond-a","rt-bc","rcp26",2031,0.707015
"a_8","almond-a","rt-bc","rcp26",2032,0.726946
"a_8","almond-a","rt-bc","rcp26",2033,1.87473
"a_8","almond-a","rt-bc","rcp26",2034,0.47467
"a_8","almond-a","rt-bc","rcp26",2035,0.1829
"a_8","almond-a","rt-bc","rcp26",2036,1.516656
"a_8","almond-a","rt-bc","rcp26",2037,1.059221
"a_8","almond-a","rt-bc","rcp26",2038,1.753267
"a_8","almond-a","rt-bc","rcp26",2039,3.565475
"a_8","almond-a","rt-bc","rcp26",2040,1.297362
"a_8","almond-a","rt-bc","rcp26",2041,2.035725
"a_8","almond-a","rt-bc","rcp26",2042,2.481975
"a_8","almond-a","rt-bc","rcp26",2043,0.949876
"a_8","almond-a","rt-bc","rcp26",2044,0.333674
"a_8","almond-a","rt-bc","rcp26",2045,0.680631
"a_8","almond-a","rt-bc","rcp26",2046,1.647568
"a_8","almond-a","rt-bc","rcp26",2047,0.500063
"a_8","almond-a","rt-bc","rcp26",2048,2.811333
"a_8","almond-a","rt-bc","rcp26",2049,0.246579
"a_8","almond-a","rt-bc","rcp26",2050,1.286475
"a_8","almond-a","rt-bc","rcp26",2051,0.463134
"a_8","almond-a","rt-bc","rcp26",2052,1.225494
"a_8","almond-a","rt-bc","rcp26",2053,2.943554
"a_8","almond-a","rt-bc","rcp26",2054,2.095385
"a_8","almond-a","rt-bc","rcp26",2055,0.364046
"a_8","almond-a","rt-bc","rcp26",2056,0.606793
"a_8","almond-a","rt-bc","rcp26",2057,2.03592
"a_8","almond-a","rt-bc","rcp26",2058,1.177206
"a_8","almond-a","rt-bc","rcp26",2059,0.316493
"a_8","almond-a","rt-bc","rcp26",2060,1.016534
"a_8","almond-a","rt-bc","rcp26",2061,1.05686
"a_8","almond-a","rt-bc","rcp26",2062,2.012055
"a_8","almond-a","rt-bc","rcp26",2063,0.959426
"a_8","almond-a","rt-bc","rcp26",2064,2.049048
"a_8","almond-a","rt-bc","rcp26",2065,2.400261
"a_8","almond-a","rt-bc","rcp26",2066,1.290823
"a_8","almond-a","rt-bc","rcp26",2067,1.552204
"a_8","almond-a","rt-bc","rcp26",2068,0.546171
"a_8","almond-a","rt-bc","rcp26",2069,2.332328
"a_8","almond-a","rt-bc","rcp26",2070,0.596312
"a_8","almond-a","rt-bc","rcp26",2071,1.080359
"a_8","almond-a","rt-bc","rcp26",2072,1.485683
"a_8","almond-a","rt-bc","rcp26",2073,7.413157
"a_8","almond-a","rt-bc","rcp60",2013,4.349276
"a_8","almond-a","rt-bc","rcp60",2014,2.492132
"a_8","almond-a","rt-bc","rcp60",2015,0.239405
"a_8","almond-a","rt-bc","rcp60",2016,1.202686
"a_8","almond-a","rt-bc","rcp60",2017,0.751664
"a_8","almond-a","rt-bc","rcp60",2018,1.326458
"a_8","almond-a","rt-bc","rcp60",2019,0.114653
"a_8","almond-a","rt-bc","rcp60",2020,0.423297
"a_8","almond-a","rt-bc","rcp60",2021,0.35023
"a_8","almond-a","rt-bc","rcp60",2022,1.039942
"a_8","almond-a","rt-bc","rcp60",2023,0.808996
"a_8","almond-a","rt-bc","rcp60",2024,1.062019
"a_8","almond-a","rt-bc","rcp60",2025,1.186947
"a_8","almond-a","rt-bc","rcp60",2026,1.266039
"a_8","almond-a","rt-bc","rcp60",2027,0.347734
"a_8","almond-a","rt-bc","rcp60",2028,1.192625
"a_8","almond-a","rt-bc","rcp60",2029,1.109646
"a_8","almond-a","rt-bc","rcp60",2030,0.364577
"a_8","almond-a","rt-bc","rcp60",2031,0.507543
"a_8","almond-a","rt-bc","rcp60",2032,1.21461
"a_8","almond-a","rt-bc","rcp60",2033,0.389406
"a_8","almond-a","rt-bc","rcp60",2034,0.810423
"a_8","almond-a","rt-bc","rcp60",2035,0.804651
"a_8","almond-a","rt-bc","rcp60",2036,1.135257
"a_8","almond-a","rt-bc","rcp60",2037,0.687978
"a_8","almond-a","rt-bc","rcp60",2038,1.390634
"a_8","almond-a","rt-bc","rcp60",2039,1.218602
"a_8","almond-a","rt-bc","rcp60",2040,0.618206
"a_8","almond-a","rt-bc","rcp60",2041,1.183863
"a_8","almond-a","rt-bc","rcp60",2042,1.373162
"a_8","almond-a","rt-bc","rcp60",2043,0.852678
"a_8","almond-a","rt-bc","rcp60",2044,0.717773
"a_8","almond-a","rt-bc","rcp60",2045,0.38026
"a_8","almond-a","rt-bc","rcp60",2046,2.273085
"a_8","almond-a","rt-bc","rcp60",2047,1.559816
"a_8","almond-a","rt-bc","rcp60",2048,0.602944
"a_8","almond-a","rt-bc","rcp60",2049,1.591915
"a_8","almond-a","rt-bc","rcp60",2050,2.332376
"a_8","almond-a","rt-bc","rcp60",2051,2.483201
"a_8","almond-a","rt-bc","rcp60",2052,1.333603
"a_8","almond-a","rt-bc","rcp60",2053,2.853019
"a_8","almond-a","rt-bc","rcp60",2054,0.564988
"a_8","almond-a","rt-bc","rcp60",2055,0.509826
"a_8","almond-a","rt-bc","rcp60",2056,2.966726
"a_8","almond-a","rt-bc","rcp60",2057,1.118606
"a_8","almond-a","rt-bc","rcp60",2058,2.370743
"a_8","almond-a","rt-bc","rcp60",2059,1.649687
"a_8","almond-a","rt-bc","rcp60",2060,0.588327
"a_8","almond-a","rt-bc","rcp60",2061,0.658546
"a_8","almond-a","rt-bc","rcp60",2062,0.791436
"a_8","almond-a","rt-bc","rcp60",2063,0.953551
"a_8","almond-a","rt-bc","rcp60",2064,2.792489
"a_8","almond-a","rt-bc","rcp60",2065,1.086944
"a_8","almond-a","rt-bc","rcp60",2066,1.013034
"a_8","almond-a","rt-bc","rcp60",2067,1.74939
"a_8","almond-a","rt-bc","rcp60",2068,1.500023
"a_8","almond-a","rt-bc","rcp60",2069,1.403115
"a_8","almond-a","rt-bc","rcp60",2070,1.032648
"a_8","almond-a","rt-bc","rcp60",2071,2.028723
"a_8","almond-a","rt-bc","rcp60",2072,0.940945
"a_8","almond-a","rt-bc","rcp60",2073,6.639047
"a_8","almond-a","rt-lc","rcp26",2013,0.942446
"a_8","almond-a","rt-lc","rcp26",2014,2.596607
"a_8","almond-a","rt-lc","rcp26",2015,1.770007
"a_8","almond-a","rt-lc","rcp26",2016,5.27881
"a_8","almond-a","rt-lc","rcp26",2017,0.986288
"a_8","almond-a","rt-lc","rcp26",2018,21.813423
"a_8","almond-a","rt-lc","rcp26",2019,7.477048
"a_8","almond-a","rt-lc","rcp26",2020,19.695048
"a_8","almond-a","rt-lc","rcp26",2021,38.956675
"a_8","almond-a","rt-lc","rcp26",2022,34.462189
"a_8","almond-a","rt-lc","rcp26",2023,44.145644
"a_8","almond-a","rt-lc","rcp26",2024,90.944384
"a_8","almond-a","rt-lc","rcp26",2025,40.177144
"a_8","almond-a","rt-lc","rcp26",2026,45.591334
"a_8","almond-a","rt-lc","rcp26",2027,123.776937
"a_8","almond-a","rt-lc","rcp26",2028,48.633865
"a_8","almond-a","rt-lc","rcp26",2029,87.804732
"a_8","almond-a","rt-lc","rcp26",2030,111.111904
"a_8","almond-a","rt-lc","rcp26",2031,94.463912
"a_8","almond-a","rt-lc","rcp26",2032,183.464196
"a_8","almond-a","rt-lc","rcp26",2033,113.496693
"a_8","almond-a","rt-lc","rcp26",2034,62.92741
"a_8","almond-a","rt-lc","rcp26",2035,92.514663
"a_8","almond-a","rt-lc","rcp26",2036,228.053112
"a_8","almond-a","rt-lc","rcp26",2037,149.520447
"a_8","almond-a","rt-lc","rcp26",2038,98.974755
"a_8","almond-a","rt-lc","rcp26",2039,219.720011
"a_8","almond-a","rt-lc","rcp26",2040,143.948566
"a_8","almond-a","rt-lc","rcp26",2041,200.848353
"a_8","almond-a","rt-lc","rcp26",2042,113.473631
"a_8","almond-a","rt-lc","rcp26",2043,113.301375
"a_8","almond-a","rt-lc","rcp26",2044,13.721926
"a_8","almond-a","rt-lc","rcp26",2045,251.140466
"a_8","almond-a","rt-lc","rcp26",2046,137.906611
"a_8","almond-a","rt-lc","rcp26",2047,158.071136
"a_8","almond-a","rt-lc","rcp26",2048,241.11874
"a_8","almond-a","rt-lc","rcp26",2049,113.558793
"a_8","almond-a","rt-lc","rcp26",2050,105.686386
"a_8","almond-a","rt-lc","rcp26",2051,78.960904
"a_8","almond-a","rt-lc","rcp26",2052,184.594808
"a_8","almond-a","rt-lc","rcp26",2053,332.856815
"a_8","almond-a","rt-lc","rcp26",2054,109.38338
"a_8","almond-a","rt-lc","rcp26",2055,148.44147
"a_8","almond-a","rt-lc","rcp26",2056,49.12024
"a_8","almond-a","rt-lc","rcp26",2057,280.278807
"a_8","almond-a","rt-lc","rcp26",2058,118.428328
"a_8","almond-a","rt-lc","rcp26",2059,81.374288
"a_8","almond-a","rt-lc","rcp26",2060,171.10955
"a_8","almond-a","rt-lc","rcp26",2061,70.794641
"a_8","almond-a","rt-lc","rcp26",2062,299.614076
"a_8","almond-a","rt-lc","rcp26",2063,95.824315
"a_8","almond-a","rt-lc","rcp26",2064,245.634353
"a_8","almond-a","rt-lc","rcp26",2065,178.780915
"a_8","almond-a","rt-lc","rcp26",2066,188.641324
"a_8","almond-a","rt-lc","rcp26",2067,123.374109
"a_8","almond-a","rt-lc","rcp26",2068,146.796091
"a_8","almond-a","rt-lc","rcp26",2069,176.121968
"a_8","almond-a","rt-lc","rcp26",2070,178.873338
"a_8","almond-a","rt-lc","rcp26",2071,154.838592
"a_8","almond-a","rt-lc","rcp26",2072,243.881872
"a_8","almond-a","rt-lc","rcp26",2073,292.1284
"a_8","almond-a","rt-lc","rcp60",2013,4.349276
"a_8","almond-a","rt-lc","rcp60",2014,2.486898
"a_8","almond-a","rt-lc","rcp60",2015,1.189849
"a_8","almond-a","rt-lc","rcp60",2016,2.034117
"a_8","almond-a","rt-lc","rcp60",2017,8.681632
"a_8","almond-a","rt-lc","rcp60",2018,12.751855
"a_8","almond-a","rt-lc","rcp60",2019,37.598245
"a_8","almond-a","rt-lc","rcp60",2020,20.091455
"a_8","almond-a","rt-lc","rcp60",2021,21.995643
"a_8","almond-a","rt-lc","rcp60",2022,119.554997
"a_8","almond-a","rt-lc","rcp60",2023,39.094962
"a_8","almond-a","rt-lc","rcp60",2024,89.005795
"a_8","almond-a","rt-lc","rcp60",2025,127.602674
"a_8","almond-a","rt-lc","rcp60",2026,82.642693
"a_8","almond-a","rt-lc","rcp60",2027,35.61664
"a_8","almond-a","rt-lc","rcp60",2028,142.403656
"a_8","almond-a","rt-lc","rcp60",2029,136.39517
"a_8","almond-a","rt-lc","rcp60",2030,60.303092
"a_8","almond-a","rt-lc","rcp60",2031,108.527162
"a_8","almond-a","rt-lc","rcp60",2032,162.632362
"a_8","almond-a","rt-lc","rcp60",2033,68.042807
"a_8","almond-a","rt-lc","rcp60",2034,71.061857
"a_8","almond-a","rt-lc","rcp60",2035,158.487829
"a_8","almond-a","rt-lc","rcp60",2036,156.477113
"a_8","almond-a","rt-lc","rcp60",2037,82.301174
"a_8","almond-a","rt-lc","rcp60",2038,146.04823
"a_8","almond-a","rt-lc","rcp60",2039,37.663217
"a_8","almond-a","rt-lc","rcp60",2040,56.037586
"a_8","almond-a","rt-lc","rcp60",2041,206.997216
"a_8","almond-a","rt-lc","rcp60",2042,74.810859
"a_8","almond-a","rt-lc","rcp60",2043,176.044219
"a_8","almond-a","rt-lc","rcp60",2044,224.731614
"a_8","almond-a","rt-lc","rcp60",2045,99.406429
"a_8","almond-a","rt-lc","rcp60",2046,209.195919
"a_8","almond-a","rt-lc","rcp60",2047,103.206991
"a_8","almond-a","rt-lc","rcp60",2048,86.916997
"a_8","almond-a","rt-lc","rcp60",2049,299.018788
"a_8","almond-a","rt-lc","rcp60",2050,159.811202
"a_8","almond-a","rt-lc","rcp60",2051,167.022096
"a_8","almond-a","rt-lc","rcp60",2052,90.837106
"a_8","almond-a","rt-lc","rcp60",2053,206.268131
"a_8","almond-a","rt-lc","rcp60",2054,62.926363
"a_8","almond-a","rt-lc","rcp60",2055,143.160147
"a_8","almond-a","rt-lc","rcp60",2056,252.240191
"a_8","almond-a","rt-lc","rcp60",2057,78.714442
"a_8","almond-a","rt-lc","rcp60",2058,135.357874
"a_8","almond-a","rt-lc","rcp60",2059,220.558455
"a_8","almond-a","rt-lc","rcp60",2060,121.791737
"a_8","almond-a","rt-lc","rcp60",2061,61.788195
"a_8","almond-a","rt-lc","rcp60",2062,394.917064
"a_8","almond-a","rt-lc","rcp60",2063,69.542913
"a_8","almond-a","rt-lc","rcp60",2064,286.224635
"a_8","almond-a","rt-lc","rcp60",2065,91.122486
"a_8","almond-a","rt-lc","rcp60",2066,149.155952
"a_8","almond-a","rt-lc","rcp60",2067,245.288714
"a_8","almond-a","rt-lc","rcp60",2068,348.157794
"a_8","almond-a","rt-lc","rcp60",2069,128.621693
"a_8","almond-a","rt-lc","rcp60",2070,313.346517
"a_8","almond-a","rt-lc","rcp60",2071,209.107957
"a_8","almond-a","rt-lc","rcp60",2072,153.401902
"a_8","almond-a","rt-lc","rcp60",2073,296.650499
"a_8","almond-a","rt-nc","rcp26",2013,4.426804
"a_8","almond-a","rt-nc","rcp26",2014,8.967165
"a_8","almond-a","rt-nc","rcp26",2015,15.094689
"a_8","almond-a","rt-nc","rcp26",2016,21.562491
"a_8","almond-a","rt-nc","rcp26",2017,20.938652
"a_8","almond-a","rt-nc","rcp26",2018,22.05718
"a_8","almond-a","rt-nc","rcp26",2019,6.431931
"a_8","almond-a","rt-nc","rcp26",2020,13.612405
"a_8","almond-a","rt-nc","rcp26",2021,20.566593
"a_8","almond-a","rt-nc","rcp26",2022,16.226548
"a_8","almond-a","rt-nc","rcp26",2023,16.897272
"a_8","almond-a","rt-nc","rcp26",2024,20.643905
"a_8","almond-a","rt-nc","rcp26",2025,10.113897
"a_8","almond-a","rt-nc","rcp26",2026,13.276582
"a_8","almond-a","rt-nc","rcp26",2027,11.558709
"a_8","almond-a","rt-nc","rcp26",2028,15.986329
"a_8","almond-a","rt-nc","rcp26",2029,6.014799
"a_8","almond-a","rt-nc","rcp26",2030,15.12654
"a_8","almond-a","rt-nc","rcp26",2031,9.202253
"a_8","almond-a","rt-nc","rcp26",2032,19.551444
"a_8","almond-a","rt-nc","rcp26",2033,11.338265
"a_8","almond-a","rt-nc","rcp26",2034,10.317249
"a_8","almond-a","rt-nc","rcp26",2035,10.623044
"a_8","almond-a","rt-nc","rcp26",2036,12.608826
"a_8","almond-a","rt-nc","rcp26",2037,14.598325
"a_8","almond-a","rt-nc","rcp26",2038,12.505591
"a_8","almond-a","rt-nc","rcp26",2039,16.525131
"a_8","almond-a","rt-nc","rcp26",2040,13.611432
"a_8","almond-a","rt-nc","rcp26",2041,14.347955
"a_8","almond-a","rt-nc","rcp26",2042,7.313303
"a_8","almond-a","rt-nc","rcp26",2043,13.29827
"a_8","almond-a","rt-nc","rcp26",2044,2.09924
"a_8","almond-a","rt-nc","rcp26",2045,11.777526
"a_8","almond-a","rt-nc","rcp26",2046,9.077504
"a_8","almond-a","rt-nc","rcp26",2047,7.196455
"a_8","almond-a","rt-nc","rcp26",2048,14.232915
"a_8","almond-a","rt-nc","rcp26",2049,8.137534
"a_8","almond-a","rt-nc","rcp26",2050,9.918511
"a_8","almond-a","rt-nc","rcp26",2051,9.824357
"a_8","almond-a","rt-nc","rcp26",2052,10.53806
"a_8","almond-a","rt-nc","rcp26",2053,15.210518
"a_8","almond-a","rt-nc","rcp26",2054,7.355577
"a_8","almond-a","rt-nc","rcp26",2055,9.829758
"a_8","almond-a","rt-nc","rcp26",2056,5.676657
"a_8","almond-a","rt-nc","rcp26",2057,15.729651
"a_8","almond-a","rt-nc","rcp26",2058,6.03301
"a_8","almond-a","rt-nc","rcp26",2059,6.243569
"a_8","almond-a","rt-nc","rcp26",2060,9.308365
"a_8","almond-a","rt-nc","rcp26",2061,11.327174
"a_8","almond-a","rt-nc","rcp26",2062,8.419083
"a_8","almond-a","rt-nc","rcp26",2063,6.22769
"a_8","almond-a","rt-nc","rcp26",2064,13.238794
"a_8","almond-a","rt-nc","rcp26",2065,11.691241
"a_8","almond-a","rt-nc","rcp26",2066,10.753762
"a_8","almond-a","rt-nc","rcp26",2067,5.689797
"a_8","almond-a","rt-nc","rcp26",2068,9.42666
"a_8","almond-a","rt-nc","rcp26",2069,7.24007
"a_8","almond-a","rt-nc","rcp26",2070,8.790298
"a_8","almond-a","rt-nc","rcp26",2071,6.442612
"a_8","almond-a","rt-nc","rcp26",2072,11.760163
"a_8","almond-a","rt-nc","rcp60",2013,14.308026
"a_8","almond-a","rt-nc","rcp60",2014,13.649253
"a_8","almond-a","rt-nc","rcp60",2015,18.999635
"a_8","almond-a","rt-nc","rcp60",2016,20.743388
"a_8","almond-a","rt-nc","rcp60",2017,16.798632
"a_8","almond-a","rt-nc","rcp60",2018,14.022488
"a_8","almond-a","rt-nc","rcp60",2019,15.699504
"a_8","almond-a","rt-nc","rcp60",2020,6.876923
"a_8","almond-a","rt-nc","rcp60",2021,17.392468
"a_8","almond-a","rt-nc","rcp60",2022,20.90456
"a_8","almond-a","rt-nc","rcp60",2023,16.953222
"a_8","almond-a","rt-nc","rcp60",2024,12.20435
"a_8","almond-a","rt-nc","rcp60",2025,19.800407
"a_8","almond-a","rt-nc","rcp60",2026,8.700438
"a_8","almond-a","rt-nc","rcp60",2027,7.503715
"a_8","almond-a","rt-nc","rcp60",2028,18.088515
"a_8","almond-a","rt-nc","rcp60",2029,10.778392
"a_8","almond-a","rt-nc","rcp60",2030,9.392675
"a_8","almond-a","rt-nc","rcp60",2031,18.626918
"a_8","almond-a","rt-nc","rcp60",2032,9.721178
"a_8","almond-a","rt-nc","rcp60",2033,7.861389
"a_8","almond-a","rt-nc","rcp60",2034,10.082343
"a_8","almond-a","rt-nc","rcp60",2035,11.996503
"a_8","almond-a","rt-nc","rcp60",2036,18.411639
