"site_name","crop","management","climate_scenario","year","NO3.yr"
"v_4","grape-a","ct-nc","rcp60",2023,68.148365
"v_4","grape-a","ct-nc","rcp60",2024,51.281277
"v_4","grape-a","ct-nc","rcp60",2025,103.719672
"v_4","grape-a","ct-nc","rcp60",2026,29.508284
"v_4","grape-a","ct-nc","rcp60",2027,20.269821
"v_4","grape-a","ct-nc","rcp60",2028,69.562908
"v_4","grape-a","ct-nc","rcp60",2029,57.065787
"v_4","grape-a","ct-nc","rcp60",2030,43.218907
"v_4","grape-a","ct-nc","rcp60",2031,103.285274
"v_4","grape-a","ct-nc","rcp60",2032,61.684197
"v_4","grape-a","ct-nc","rcp60",2033,29.405885
"v_4","grape-a","ct-nc","rcp60",2034,37.256769
"v_4","grape-a","ct-nc","rcp60",2035,80.234607
"v_4","grape-a","ct-nc","rcp60",2036,100.352929
"v_4","grape-a","ct-nc","rcp60",2037,38.018824
"v_4","grape-a","ct-nc","rcp60",2038,90.463738
"v_4","grape-a","ct-nc","rcp60",2039,20.758406
"v_4","grape-a","ct-nc","rcp60",2040,18.432148
"v_4","grape-a","ct-nc","rcp60",2041,118.590243
"v_4","grape-a","ct-nc","rcp60",2042,27.482759
"v_4","grape-a","ct-nc","rcp60",2043,63.8994
"v_4","grape-a","ct-nc","rcp60",2044,97.76926
"v_4","grape-a","ct-nc","rcp60",2045,55.947175
"v_4","grape-a","ct-nc","rcp60",2046,70.385575
"v_4","grape-a","ct-nc","rcp60",2047,46.008541
"v_4","grape-a","ct-nc","rcp60",2048,29.677365
"v_4","grape-a","ct-nc","rcp60",2049,122.534688
"v_4","grape-a","ct-nc","rcp60",2050,62.82175
"v_4","grape-a","ct-nc","rcp60",2051,68.945585
"v_4","grape-a","ct-nc","rcp60",2052,48.369633
"v_4","grape-a","ct-nc","rcp60",2053,78.03603
"v_4","grape-a","ct-nc","rcp60",2054,49.137454
"v_4","grape-a","ct-nc","rcp60",2055,63.793148
"v_4","grape-a","ct-nc","rcp60",2056,59.623333
"v_4","grape-a","ct-nc","rcp60",2057,32.076537
"v_4","grape-a","ct-nc","rcp60",2058,36.280739
"v_4","grape-a","ct-nc","rcp60",2059,98.865395
"v_4","grape-a","ct-nc","rcp60",2060,31.369613
"v_4","grape-a","ct-nc","rcp60",2061,27.871634
"v_4","grape-a","ct-nc","rcp60",2062,124.369306
"v_4","grape-a","ct-nc","rcp60",2063,24.525367
"v_4","grape-a","ct-nc","rcp60",2064,78.136357
"v_4","grape-a","ct-nc","rcp60",2065,42.403108
"v_4","grape-a","ct-nc","rcp60",2066,30.627538
"v_4","grape-a","ct-nc","rcp60",2067,92.176633
"v_4","grape-a","ct-nc","rcp60",2068,105.381057
"v_4","grape-a","ct-nc","rcp60",2069,44.362276
"v_4","grape-a","ct-nc","rcp60",2070,109.139952
"v_4","grape-a","ct-nc","rcp60",2071,97.615381
"v_4","grape-a","ct-nc","rcp60",2072,54.042471
"v_4","grape-a","nt-bc","rcp26",2014,0.101778
"v_4","grape-a","nt-bc","rcp26",2015,0.170449
"v_4","grape-a","nt-bc","rcp26",2016,0.382897
"v_4","grape-a","nt-bc","rcp26",2017,0.364591
"v_4","grape-a","nt-bc","rcp26",2018,0.717899
"v_4","grape-a","nt-bc","rcp26",2019,0.254902
"v_4","grape-a","nt-bc","rcp26",2020,3.499569
"v_4","grape-a","nt-bc","rcp26",2021,0.606852
"v_4","grape-a","nt-bc","rcp26",2022,0.500087
"v_4","grape-a","nt-bc","rcp26",2023,1.01451
"v_4","grape-a","nt-bc","rcp26",2024,1.01128
"v_4","grape-a","nt-bc","rcp26",2025,0.578137
"v_4","grape-a","nt-bc","rcp26",2026,1.214814
"v_4","grape-a","nt-bc","rcp26",2027,2.430079
"v_4","grape-a","nt-bc","rcp26",2028,1.523971
"v_4","grape-a","nt-bc","rcp26",2029,0.692884
"v_4","grape-a","nt-bc","rcp26",2030,2.02668
"v_4","grape-a","nt-bc","rcp26",2031,2.526808
"v_4","grape-a","nt-bc","rcp26",2032,5.893894
"v_4","grape-a","nt-bc","rcp26",2033,2.816817
"v_4","grape-a","nt-bc","rcp26",2034,2.108566
"v_4","grape-a","nt-bc","rcp26",2035,7.965383
"v_4","grape-a","nt-bc","rcp26",2036,11.153029
"v_4","grape-a","nt-bc","rcp26",2037,8.198541
"v_4","grape-a","nt-bc","rcp26",2038,9.012061
"v_4","grape-a","nt-bc","rcp26",2039,10.401421
"v_4","grape-a","nt-bc","rcp26",2040,6.42626
"v_4","grape-a","nt-bc","rcp26",2041,8.288726
"v_4","grape-a","nt-bc","rcp26",2042,3.095126
"v_4","grape-a","nt-bc","rcp26",2043,13.523797
"v_4","grape-a","nt-bc","rcp26",2044,0.961422
"v_4","grape-a","nt-bc","rcp26",2045,32.324118
"v_4","grape-a","nt-bc","rcp26",2046,14.738229
"v_4","grape-a","nt-bc","rcp26",2047,33.648292
"v_4","grape-a","nt-bc","rcp26",2048,70.640102
"v_4","grape-a","nt-bc","rcp26",2049,24.0801
"v_4","grape-a","nt-bc","rcp26",2050,26.59921
"v_4","grape-a","nt-bc","rcp26",2051,29.201181
"v_4","grape-a","nt-bc","rcp26",2052,34.75669
"v_4","grape-a","nt-bc","rcp26",2053,62.750684
"v_4","grape-a","nt-bc","rcp26",2054,16.459777
"v_4","grape-a","nt-bc","rcp26",2055,19.49588
"v_4","grape-a","nt-bc","rcp26",2056,13.19916
"v_4","grape-a","nt-bc","rcp26",2057,71.392284
"v_4","grape-a","nt-bc","rcp26",2058,19.211984
"v_4","grape-a","nt-bc","rcp26",2059,19.860676
"v_4","grape-a","nt-bc","rcp26",2060,23.656422
"v_4","grape-a","nt-bc","rcp26",2061,20.784968
"v_4","grape-a","nt-bc","rcp26",2062,57.736462
"v_4","grape-a","nt-bc","rcp26",2063,29.031604
"v_4","grape-a","nt-bc","rcp26",2064,61.345412
"v_4","grape-a","nt-bc","rcp26",2065,38.688126
"v_4","grape-a","nt-bc","rcp26",2066,31.770683
"v_4","grape-a","nt-bc","rcp26",2067,9.161386
"v_4","grape-a","nt-bc","rcp26",2068,23.553737
"v_4","grape-a","nt-bc","rcp26",2069,17.949521
"v_4","grape-a","nt-bc","rcp26",2070,41.71286
"v_4","grape-a","nt-bc","rcp26",2071,36.010401
"v_4","grape-a","nt-bc","rcp26",2072,69.575248
"v_4","grape-a","nt-bc","rcp26",2073,89.50607
"v_4","grape-a","nt-bc","rcp60",2014,0.098662
"v_4","grape-a","nt-bc","rcp60",2015,0.072147
"v_4","grape-a","nt-bc","rcp60",2016,0.342771
"v_4","grape-a","nt-bc","rcp60",2017,0.137657
"v_4","grape-a","nt-bc","rcp60",2018,0.709893
"v_4","grape-a","nt-bc","rcp60",2019,0.024434
"v_4","grape-a","nt-bc","rcp60",2020,0.558174
"v_4","grape-a","nt-bc","rcp60",2021,0.265588
"v_4","grape-a","nt-bc","rcp60",2022,0.470123
"v_4","grape-a","nt-bc","rcp60",2023,0.507182
"v_4","grape-a","nt-bc","rcp60",2024,0.921735
"v_4","grape-a","nt-bc","rcp60",2025,1.367159
"v_4","grape-a","nt-bc","rcp60",2026,1.682251
"v_4","grape-a","nt-bc","rcp60",2027,2.65673
"v_4","grape-a","nt-bc","rcp60",2028,11.569263
"v_4","grape-a","nt-bc","rcp60",2029,1.5743
"v_4","grape-a","nt-bc","rcp60",2030,7.681837
"v_4","grape-a","nt-bc","rcp60",2031,5.152325
"v_4","grape-a","nt-bc","rcp60",2032,2.243441
"v_4","grape-a","nt-bc","rcp60",2033,8.345001
"v_4","grape-a","nt-bc","rcp60",2034,8.451733
"v_4","grape-a","nt-bc","rcp60",2035,19.684177
"v_4","grape-a","nt-bc","rcp60",2036,16.229241
"v_4","grape-a","nt-bc","rcp60",2037,3.270549
"v_4","grape-a","nt-bc","rcp60",2038,5.884096
"v_4","grape-a","nt-bc","rcp60",2039,4.863556
"v_4","grape-a","nt-bc","rcp60",2040,5.484292
"v_4","grape-a","nt-bc","rcp60",2041,34.491253
"v_4","grape-a","nt-bc","rcp60",2042,15.036929
"v_4","grape-a","nt-bc","rcp60",2043,32.836295
"v_4","grape-a","nt-bc","rcp60",2044,46.684615
"v_4","grape-a","nt-bc","rcp60",2045,22.01115
"v_4","grape-a","nt-bc","rcp60",2046,39.904433
"v_4","grape-a","nt-bc","rcp60",2047,24.71664
"v_4","grape-a","nt-bc","rcp60",2048,13.792602
"v_4","grape-a","nt-bc","rcp60",2049,82.811353
"v_4","grape-a","nt-bc","rcp60",2050,25.370642
"v_4","grape-a","nt-bc","rcp60",2051,24.970428
"v_4","grape-a","nt-bc","rcp60",2052,8.912793
"v_4","grape-a","nt-bc","rcp60",2053,6.56048
"v_4","grape-a","nt-bc","rcp60",2054,9.764953
"v_4","grape-a","nt-bc","rcp60",2055,9.944947
"v_4","grape-a","nt-bc","rcp60",2056,16.603171
"v_4","grape-a","nt-bc","rcp60",2057,9.231671
"v_4","grape-a","nt-bc","rcp60",2058,17.487333
"v_4","grape-a","nt-bc","rcp60",2059,36.640503
"v_4","grape-a","nt-bc","rcp60",2060,10.186383
"v_4","grape-a","nt-bc","rcp60",2061,13.578985
"v_4","grape-a","nt-bc","rcp60",2062,70.646237
"v_4","grape-a","nt-bc","rcp60",2063,12.908668
"v_4","grape-a","nt-bc","rcp60",2064,58.301318
"v_4","grape-a","nt-bc","rcp60",2065,26.082679
"v_4","grape-a","nt-bc","rcp60",2066,13.098847
"v_4","grape-a","nt-bc","rcp60",2067,55.76643
"v_4","grape-a","nt-bc","rcp60",2068,88.826314
"v_4","grape-a","nt-bc","rcp60",2069,35.157715
"v_4","grape-a","nt-bc","rcp60",2070,68.464284
"v_4","grape-a","nt-bc","rcp60",2071,70.06261
"v_4","grape-a","nt-bc","rcp60",2072,12.794185
"v_4","grape-a","nt-bc","rcp60",2073,29.745703
"v_4","grape-a","nt-lc","rcp26",2014,0.101778
"v_4","grape-a","nt-lc","rcp26",2015,0.9027
"v_4","grape-a","nt-lc","rcp26",2016,1.379674
"v_4","grape-a","nt-lc","rcp26",2017,1.181255
"v_4","grape-a","nt-lc","rcp26",2018,7.101045
"v_4","grape-a","nt-lc","rcp26",2019,1.62862
"v_4","grape-a","nt-lc","rcp26",2020,12.829856
"v_4","grape-a","nt-lc","rcp26",2021,25.342116
"v_4","grape-a","nt-lc","rcp26",2022,27.403201
"v_4","grape-a","nt-lc","rcp26",2023,77.863247
"v_4","grape-a","nt-lc","rcp26",2024,116.833847
"v_4","grape-a","nt-lc","rcp26",2025,52.744956
"v_4","grape-a","nt-lc","rcp26",2026,34.294016
"v_4","grape-a","nt-lc","rcp26",2027,50.646056
"v_4","grape-a","nt-lc","rcp26",2028,59.246879
"v_4","grape-a","nt-lc","rcp26",2029,70.429258
"v_4","grape-a","nt-lc","rcp26",2030,60.761565
"v_4","grape-a","nt-lc","rcp26",2031,28.731928
"v_4","grape-a","nt-lc","rcp26",2032,348.480183
"v_4","grape-a","nt-lc","rcp26",2033,204.911629
"v_4","grape-a","nt-lc","rcp26",2034,14.439315
"v_4","grape-a","nt-lc","rcp26",2035,48.824525
"v_4","grape-a","nt-lc","rcp26",2036,177.678911
"v_4","grape-a","nt-lc","rcp26",2037,108.954999
"v_4","grape-a","nt-lc","rcp26",2038,128.813393
"v_4","grape-a","nt-lc","rcp26",2039,383.01542
"v_4","grape-a","nt-lc","rcp26",2040,118.867066
"v_4","grape-a","nt-lc","rcp26",2041,119.797258
"v_4","grape-a","nt-lc","rcp26",2042,130.680717
"v_4","grape-a","nt-lc","rcp26",2043,54.478151
"v_4","grape-a","nt-lc","rcp26",2044,1.637661
"v_4","grape-a","nt-lc","rcp26",2045,184.375222
"v_4","grape-a","nt-lc","rcp26",2046,70.867892
"v_4","grape-a","nt-lc","rcp26",2047,130.754543
"v_4","grape-a","nt-lc","rcp26",2048,416.636188
"v_4","grape-a","nt-lc","rcp26",2049,113.295287
"v_4","grape-a","nt-lc","rcp26",2050,50.685012
"v_4","grape-a","nt-lc","rcp26",2051,71.20524
"v_4","grape-a","nt-lc","rcp26",2052,88.597308
"v_4","grape-a","nt-lc","rcp26",2053,506.191686
"v_4","grape-a","nt-lc","rcp26",2054,285.178762
"v_4","grape-a","nt-lc","rcp26",2055,157.648352
"v_4","grape-a","nt-lc","rcp26",2056,19.813652
"v_4","grape-a","nt-lc","rcp26",2057,210.024336
"v_4","grape-a","nt-lc","rcp26",2058,68.537525
"v_4","grape-a","nt-lc","rcp26",2059,42.692416
"v_4","grape-a","nt-lc","rcp26",2060,93.070907
"v_4","grape-a","nt-lc","rcp26",2061,52.729649
"v_4","grape-a","nt-lc","rcp26",2062,388.441615
"v_4","grape-a","nt-lc","rcp26",2063,38.898861
"v_4","grape-a","nt-lc","rcp26",2064,203.426705
"v_4","grape-a","nt-lc","rcp26",2065,312.647944
"v_4","grape-a","nt-lc","rcp26",2066,284.90905
"v_4","grape-a","nt-lc","rcp26",2067,156.589448
"v_4","grape-a","nt-lc","rcp26",2068,190.150766
"v_4","grape-a","nt-lc","rcp26",2069,158.065546
"v_4","grape-a","nt-lc","rcp26",2070,168.510291
"v_4","grape-a","nt-lc","rcp26",2071,144.608096
"v_4","grape-a","nt-lc","rcp26",2072,255.390942
"v_4","grape-a","nt-lc","rcp26",2073,367.033703
"v_4","grape-a","nt-lc","rcp60",2014,0.098032
"v_4","grape-a","nt-lc","rcp60",2015,0.554944
"v_4","grape-a","nt-lc","rcp60",2016,0.891378
"v_4","grape-a","nt-lc","rcp60",2017,6.67987
"v_4","grape-a","nt-lc","rcp60",2018,10.587285
"v_4","grape-a","nt-lc","rcp60",2019,23.950441
"v_4","grape-a","nt-lc","rcp60",2020,7.08391
"v_4","grape-a","nt-lc","rcp60",2021,9.928858
"v_4","grape-a","nt-lc","rcp60",2022,84.498107
"v_4","grape-a","nt-lc","rcp60",2023,23.853737
"v_4","grape-a","nt-lc","rcp60",2024,39.106024
"v_4","grape-a","nt-lc","rcp60",2025,258.887089
"v_4","grape-a","nt-lc","rcp60",2026,61.751362
"v_4","grape-a","nt-lc","rcp60",2027,11.777881
"v_4","grape-a","nt-lc","rcp60",2028,86.554927
"v_4","grape-a","nt-lc","rcp60",2029,89.966489
"v_4","grape-a","nt-lc","rcp60",2030,45.252511
"v_4","grape-a","nt-lc","rcp60",2031,204.502641
"v_4","grape-a","nt-lc","rcp60",2032,196.35592
"v_4","grape-a","nt-lc","rcp60",2033,39.701244
"v_4","grape-a","nt-lc","rcp60",2034,27.229652
"v_4","grape-a","nt-lc","rcp60",2035,196.075804
"v_4","grape-a","nt-lc","rcp60",2036,152.878021
"v_4","grape-a","nt-lc","rcp60",2037,55.012426
"v_4","grape-a","nt-lc","rcp60",2038,183.725155
"v_4","grape-a","nt-lc","rcp60",2039,13.237269
"v_4","grape-a","nt-lc","rcp60",2040,12.315361
"v_4","grape-a","nt-lc","rcp60",2041,400.928227
"v_4","grape-a","nt-lc","rcp60",2042,23.212521
"v_4","grape-a","nt-lc","rcp60",2043,100.021057
"v_4","grape-a","nt-lc","rcp60",2044,299.053369
"v_4","grape-a","nt-lc","rcp60",2045,132.395709
"v_4","grape-a","nt-lc","rcp60",2046,257.839472
"v_4","grape-a","nt-lc","rcp60",2047,77.802184
"v_4","grape-a","nt-lc","rcp60",2048,24.443015
"v_4","grape-a","nt-lc","rcp60",2049,368.589732
"v_4","grape-a","nt-lc","rcp60",2050,133.592762
"v_4","grape-a","nt-lc","rcp60",2051,181.710425
"v_4","grape-a","nt-lc","rcp60",2052,77.499951
"v_4","grape-a","nt-lc","rcp60",2053,226.674172
"v_4","grape-a","nt-lc","rcp60",2054,56.684193
"v_4","grape-a","nt-lc","rcp60",2055,76.379673
"v_4","grape-a","nt-lc","rcp60",2056,223.376778
"v_4","grape-a","nt-lc","rcp60",2057,38.938152
"v_4","grape-a","nt-lc","rcp60",2058,120.223049
"v_4","grape-a","nt-lc","rcp60",2059,225.42114
"v_4","grape-a","nt-lc","rcp60",2060,38.751629
"v_4","grape-a","nt-lc","rcp60",2061,27.601355
"v_4","grape-a","nt-lc","rcp60",2062,397.20046
"v_4","grape-a","nt-lc","rcp60",2063,16.850243
"v_4","grape-a","nt-lc","rcp60",2064,335.804781
"v_4","grape-a","nt-lc","rcp60",2065,83.274654
"v_4","grape-a","nt-lc","rcp60",2066,34.947583
"v_4","grape-a","nt-lc","rcp60",2067,176.66788
"v_4","grape-a","nt-lc","rcp60",2068,526.200655
"v_4","grape-a","nt-lc","rcp60",2069,96.866049
"v_4","grape-a","nt-lc","rcp60",2070,335.188295
"v_4","grape-a","nt-lc","rcp60",2071,535.407461
"v_4","grape-a","nt-lc","rcp60",2072,123.255757
"v_4","grape-a","nt-lc","rcp60",2073,329.835693
"v_4","grape-a","nt-nc","rcp26",2013,0.351277
"v_4","grape-a","nt-nc","rcp26",2014,0.719237
"v_4","grape-a","nt-nc","rcp26",2015,5.964942
"v_4","grape-a","nt-nc","rcp26",2016,14.611135
"v_4","grape-a","nt-nc","rcp26",2017,24.185774
"v_4","grape-a","nt-nc","rcp26",2018,41.824674
"v_4","grape-a","nt-nc","rcp26",2019,7.98188
"v_4","grape-a","nt-nc","rcp26",2020,26.52082
"v_4","grape-a","nt-nc","rcp26",2021,45.637661
"v_4","grape-a","nt-nc","rcp26",2022,38.187867
"v_4","grape-a","nt-nc","rcp26",2023,62.733128
"v_4","grape-a","nt-nc","rcp26",2024,62.161116
"v_4","grape-a","nt-nc","rcp26",2025,27.52285
"v_4","grape-a","nt-nc","rcp26",2026,30.87734
"v_4","grape-a","nt-nc","rcp26",2027,31.997727
"v_4","grape-a","nt-nc","rcp26",2028,55.009494
"v_4","grape-a","nt-nc","rcp26",2029,25.02831
"v_4","grape-a","nt-nc","rcp26",2030,51.593833
"v_4","grape-a","nt-nc","rcp26",2031,26.501154
"v_4","grape-a","nt-nc","rcp26",2032,96.653136
"v_4","grape-a","nt-nc","rcp26",2033,55.649375
"v_4","grape-a","nt-nc","rcp26",2034,26.11877
"v_4","grape-a","nt-nc","rcp26",2035,35.276172
"v_4","grape-a","nt-nc","rcp26",2036,59.319392
"v_4","grape-a","nt-nc","rcp26",2037,62.591535
"v_4","grape-a","nt-nc","rcp26",2038,54.559002
"v_4","grape-a","nt-nc","rcp26",2039,81.510398
"v_4","grape-a","nt-nc","rcp26",2040,47.345613
"v_4","grape-a","nt-nc","rcp26",2041,53.468962
"v_4","grape-a","nt-nc","rcp26",2042,33.437738
"v_4","grape-a","nt-nc","rcp26",2043,47.360418
"v_4","grape-a","nt-nc","rcp26",2044,4.794129
"v_4","grape-a","nt-nc","rcp26",2045,62.667953
"v_4","grape-a","nt-nc","rcp26",2046,29.001872
"v_4","grape-a","nt-nc","rcp26",2047,47.946933
"v_4","grape-a","nt-nc","rcp26",2048,95.867805
"v_4","grape-a","nt-nc","rcp26",2049,38.964824
"v_4","grape-a","nt-nc","rcp26",2050,41.579759
"v_4","grape-a","nt-nc","rcp26",2051,48.660994
"v_4","grape-a","nt-nc","rcp26",2052,62.781134
"v_4","grape-a","nt-nc","rcp26",2053,111.257848
"v_4","grape-a","nt-nc","rcp26",2054,52.947186
"v_4","grape-a","nt-nc","rcp26",2055,39.418555
"v_4","grape-a","nt-nc","rcp26",2056,19.042898
"v_4","grape-a","nt-nc","rcp26",2057,85.254042
"v_4","grape-a","nt-nc","rcp26",2058,30.286523
"v_4","grape-a","nt-nc","rcp26",2059,35.269408
"v_4","grape-a","nt-nc","rcp26",2060,48.458998
"v_4","grape-a","nt-nc","rcp26",2061,61.342636
"v_4","grape-a","nt-nc","rcp26",2062,84.696381
"v_4","grape-a","nt-nc","rcp26",2063,32.683988
"v_4","grape-a","nt-nc","rcp26",2064,85.103573
"v_4","grape-a","nt-nc","rcp26",2065,72.602595
"v_4","grape-a","nt-nc","rcp26",2066,75.964531
"v_4","grape-a","nt-nc","rcp26",2067,32.032502
"v_4","grape-a","nt-nc","rcp26",2068,61.213679
"v_4","grape-a","nt-nc","rcp26",2069,32.735667
"v_4","grape-a","nt-nc","rcp26",2070,54.531507
"v_4","grape-a","nt-nc","rcp26",2071,41.135647
"v_4","grape-a","nt-nc","rcp26",2072,80.136877
"v_4","grape-a","nt-nc","rcp60",2013,1.267824
"v_4","grape-a","nt-nc","rcp60",2014,4.281351
"v_4","grape-a","nt-nc","rcp60",2015,15.2968
"v_4","grape-a","nt-nc","rcp60",2016,32.332786
"v_4","grape-a","nt-nc","rcp60",2017,29.512675
"v_4","grape-a","nt-nc","rcp60",2018,27.037744
"v_4","grape-a","nt-nc","rcp60",2019,26.780677
"v_4","grape-a","nt-nc","rcp60",2020,11.776502
"v_4","grape-a","nt-nc","rcp60",2021,27.716972
"v_4","grape-a","nt-nc","rcp60",2022,57.281207
"v_4","grape-a","nt-nc","rcp60",2023,44.174479
"v_4","grape-a","nt-nc","rcp60",2024,32.793567
"v_4","grape-a","nt-nc","rcp60",2025,70.171688
"v_4","grape-a","nt-nc","rcp60",2026,21.170422
"v_4","grape-a","nt-nc","rcp60",2027,14.969937
"v_4","grape-a","nt-nc","rcp60",2028,52.824766
"v_4","grape-a","nt-nc","rcp60",2029,41.839474
"v_4","grape-a","nt-nc","rcp60",2030,34.299269
"v_4","grape-a","nt-nc","rcp60",2031,80.546567
"v_4","grape-a","nt-nc","rcp60",2032,47.641681
"v_4","grape-a","nt-nc","rcp60",2033,23.0994
"v_4","grape-a","nt-nc","rcp60",2034,28.568351
"v_4","grape-a","nt-nc","rcp60",2035,65.162436
"v_4","grape-a","nt-nc","rcp60",2036,77.789747
"v_4","grape-a","nt-nc","rcp60",2037,31.119318
"v_4","grape-a","nt-nc","rcp60",2038,74.899007
"v_4","grape-a","nt-nc","rcp60",2039,19.413044
"v_4","grape-a","nt-nc","rcp60",2040,15.175504
"v_4","grape-a","nt-nc","rcp60",2041,94.955716
"v_4","grape-a","nt-nc","rcp60",2042,22.817535
"v_4","grape-a","nt-nc","rcp60",2043,55.033525
"v_4","grape-a","nt-nc","rcp60",2044,79.105614
"v_4","grape-a","nt-nc","rcp60",2045,52.103234
"v_4","grape-a","nt-nc","rcp60",2046,58.030598
"v_4","grape-a","nt-nc","rcp60",2047,37.078387
"v_4","grape-a","nt-nc","rcp60",2048,24.48451
"v_4","grape-a","nt-nc","rcp60",2049,105.268391
"v_4","grape-a","nt-nc","rcp60",2050,55.129829
"v_4","grape-a","nt-nc","rcp60",2051,58.098958
"v_4","grape-a","nt-nc","rcp60",2052,41.222577
"v_4","grape-a","nt-nc","rcp60",2053,67.641008
"v_4","grape-a","nt-nc","rcp60",2054,43.441559
"v_4","grape-a","nt-nc","rcp60",2055,57.063824
"v_4","grape-a","nt-nc","rcp60",2056,56.418248
"v_4","grape-a","nt-nc","rcp60",2057,28.846031
"v_4","grape-a","nt-nc","rcp60",2058,34.288443
"v_4","grape-a","nt-nc","rcp60",2059,92.237656
"v_4","grape-a","nt-nc","rcp60",2060,27.268119
"v_4","grape-a","nt-nc","rcp60",2061,26.94758
"v_4","grape-a","nt-nc","rcp60",2062,116.313514
"v_4","grape-a","nt-nc","rcp60",2063,21.384256
"v_4","grape-a","nt-nc","rcp60",2064,75.692605
"v_4","grape-a","nt-nc","rcp60",2065,39.178715
"v_4","grape-a","nt-nc","rcp60",2066,27.876184
"v_4","grape-a","nt-nc","rcp60",2067,79.560809
"v_4","grape-a","nt-nc","rcp60",2068,93.416127
"v_4","grape-a","nt-nc","rcp60",2069,42.098643
"v_4","grape-a","nt-nc","rcp60",2070,104.522805
"v_4","grape-a","nt-nc","rcp60",2071,87.591933
"v_4","grape-a","nt-nc","rcp60",2072,44.762909
"v_4","grape-a","rt-bc","rcp26",2013,0.21449
"v_4","grape-a","rt-bc","rcp26",2014,1.046935
"v_4","grape-a","rt-bc","rcp26",2015,0.760993
"v_4","grape-a","rt-bc","rcp26",2016,1.889966
"v_4","grape-a","rt-bc","rcp26",2017,9.834293
"v_4","grape-a","rt-bc","rcp26",2018,0.584257
"v_4","grape-a","rt-bc","rcp26",2019,0.251841
"v_4","grape-a","rt-bc","rcp26",2020,3.080154
"v_4","grape-a","rt-bc","rcp26",2021,0.443702
"v_4","grape-a","rt-bc","rcp26",2022,0.356897
"v_4","grape-a","rt-bc","rcp26",2023,0.644559
"v_4","grape-a","rt-bc","rcp26",2024,0.396401
"v_4","grape-a","rt-bc","rcp26",2025,0.211033
"v_4","grape-a","rt-bc","rcp26",2026,0.820814
"v_4","grape-a","rt-bc","rcp26",2027,1.429092
"v_4","grape-a","rt-bc","rcp26",2028,1.048984
"v_4","grape-a","rt-bc","rcp26",2029,0.389548
"v_4","grape-a","rt-bc","rcp26",2030,0.859329
"v_4","grape-a","rt-bc","rcp26",2031,1.277589
"v_4","grape-a","rt-bc","rcp26",2032,3.980807
"v_4","grape-a","rt-bc","rcp26",2033,1.480757
"v_4","grape-a","rt-bc","rcp26",2034,1.055754
"v_4","grape-a","rt-bc","rcp26",2035,5.675123
"v_4","grape-a","rt-bc","rcp26",2036,8.153258
"v_4","grape-a","rt-bc","rcp26",2037,6.891634
"v_4","grape-a","rt-bc","rcp26",2038,7.735356
"v_4","grape-a","rt-bc","rcp26",2039,8.171871
"v_4","grape-a","rt-bc","rcp26",2040,5.142366
"v_4","grape-a","rt-bc","rcp26",2041,5.230715
"v_4","grape-a","rt-bc","rcp26",2042,2.381639
"v_4","grape-a","rt-bc","rcp26",2043,7.048683
"v_4","grape-a","rt-bc","rcp26",2044,0.616132
"v_4","grape-a","rt-bc","rcp26",2045,20.047198
"v_4","grape-a","rt-bc","rcp26",2046,8.895845
"v_4","grape-a","rt-bc","rcp26",2047,22.556844
"v_4","grape-a","rt-bc","rcp26",2048,43.18578
"v_4","grape-a","rt-bc","rcp26",2049,18.218911
"v_4","grape-a","rt-bc","rcp26",2050,20.08071
"v_4","grape-a","rt-bc","rcp26",2051,20.941945
"v_4","grape-a","rt-bc","rcp26",2052,25.039359
"v_4","grape-a","rt-bc","rcp26",2053,50.402611
"v_4","grape-a","rt-bc","rcp26",2054,14.300368
"v_4","grape-a","rt-bc","rcp26",2055,14.12862
"v_4","grape-a","rt-bc","rcp26",2056,8.453132
"v_4","grape-a","rt-bc","rcp26",2057,51.712321
"v_4","grape-a","rt-bc","rcp26",2058,14.581263
"v_4","grape-a","rt-bc","rcp26",2059,15.123866
"v_4","grape-a","rt-bc","rcp26",2060,18.143313
"v_4","grape-a","rt-bc","rcp26",2061,14.111009
"v_4","grape-a","rt-bc","rcp26",2062,42.151302
"v_4","grape-a","rt-bc","rcp26",2063,18.05913
"v_4","grape-a","rt-bc","rcp26",2064,46.25497
"v_4","grape-a","rt-bc","rcp26",2065,24.757701
"v_4","grape-a","rt-bc","rcp26",2066,19.222861
"v_4","grape-a","rt-bc","rcp26",2067,3.841126
"v_4","grape-a","rt-bc","rcp26",2068,9.734809
"v_4","grape-a","rt-bc","rcp26",2069,10.755068
"v_4","grape-a","rt-bc","rcp26",2070,27.534803
"v_4","grape-a","rt-bc","rcp26",2071,25.848019
"v_4","grape-a","rt-bc","rcp26",2072,51.479914
"v_4","grape-a","rt-bc","rcp26",2073,66.790268
"v_4","grape-a","rt-bc","rcp60",2013,1.272971
