"site_name","crop_system_name","management_name","climate_scenario","Year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"v_13","grape-c","rn","rcp26",2032,65.818625,182.450233,1162.829609,548.740021,1285.5436889406
"v_13","grape-c","rn","rcp26",2033,68.893102,211.375791,1069.566183,316.186163,1058.40303633645
"v_13","grape-c","rn","rcp26",2034,65.09452,176.336146,414.261514,83.18399,348.913241903776
"v_13","grape-c","rn","rcp26",2035,67.898874,184.811852,360.048442,109.021437,292.147190579904
"v_13","grape-c","rn","rcp26",2036,67.614038,203.720784,784.628138,259.311298,710.19900216474
"v_13","grape-c","rn","rcp26",2037,66.85844,200.741114,843.550291,172.887258,965.990617563889
"v_13","grape-c","rn","rcp26",2038,66.750117,275.325637,637.300217,224.002376,580.334770083506
"v_13","grape-c","rn","rcp26",2039,66.684024,221.114557,1702.276308,945.050106,2494.91865898897
"v_13","grape-c","rn","rcp26",2040,66.4155,201.016557,1090.533427,521.430009,1562.19237415176
"v_13","grape-c","rn","rcp26",2041,68.058816,223.22111,937.56435,308.422295,1043.77458205289
"v_13","grape-c","rn","rcp26",2042,67.631486,236.096369,724.112301,223.65895,785.861534146851
"v_13","grape-c","rn","rcp26",2043,67.523054,185.786485,752.676969,159.3242,455.908519258884
"v_13","grape-c","rn","rcp26",2044,60.423207,197.749068,49.78738,4.570752,25.8788708880734
"v_13","grape-c","rn","rcp26",2045,66.968474,164.892989,615.150076,202.278549,519.205658952505
"v_13","grape-c","rn","rcp26",2046,66.554592,220.233829,307.479536,35.364524,142.517529744442
"v_13","grape-c","rn","rcp26",2047,67.707091,151.751452,313.892335,171.948408,477.703028579195
"v_13","grape-c","rn","rcp26",2048,66.348118,224.16971,1007.485844,491.191778,1179.74112188508
"v_13","grape-c","rn","rcp26",2049,64.222772,173.347151,408.369404,111.503924,226.829919941125
"v_13","grape-c","rn","rcp26",2050,67.497596,189.170634,392.477499,62.841697,178.805757874114
"v_13","grape-c","rn","rcp26",2051,67.400677,191.580832,433.422741,89.503642,275.175808760397
"v_13","grape-c","rn","rcp26",2052,67.625386,221.907766,580.546226,150.601121,520.431338259524
"v_13","grape-c","rn","rcp26",2053,68.585214,200.978316,1275.477535,436.224403,1234.5105588209
"v_13","grape-c","rn","rcp26",2054,69.043008,154.652071,1090.5415,476.92572,1521.14438987844
"v_13","grape-c","rn","rcp26",2055,65.792088,136.902976,796.353513,256.274904,652.023134130939
"v_13","grape-c","rn","rcp26",2056,68.648468,189.809472,274.836655,66.694501,321.356628443941
"v_13","grape-c","rn","rcp26",2057,68.584934,183.514429,859.727436,227.087866,566.427682933702
"v_13","grape-c","rn","rcp26",2058,67.422041,211.702155,430.196581,77.666218,242.331309683643
"v_13","grape-c","rn","rcp26",2059,67.540259,165.672842,315.902533,104.82324,294.014274149437
"v_13","grape-c","rn","rcp26",2060,66.176176,200.795182,436.146159,67.487369,391.773535817645
"v_13","grape-c","rn","rcp26",2061,66.982509,240.89733,503.025128,89.513453,326.396444921814
"v_13","grape-c","rn","rcp26",2062,66.097027,144.064287,840.609757,403.951459,1595.90332017252
"v_13","grape-c","rn","rcp26",2063,68.854981,224.893211,377.351712,63.749268,143.150647664701
"v_13","grape-c","rn","rcp26",2064,67.115177,197.177528,783.569399,180.266206,696.936302042413
"v_13","grape-c","rn","rcp26",2065,68.510652,245.876304,822.70789,239.699107,814.901804125933
"v_13","grape-c","rn","rcp26",2066,67.702203,190.728257,964.550344,307.722325,982.998168093803
"v_13","grape-c","rn","rcp26",2067,67.120582,220.266782,505.095194,76.188334,232.123989086799
"v_13","grape-c","rn","rcp26",2068,67.597412,175.802516,600.416465,257.670589,564.713848030684
"v_13","grape-c","rn","rcp26",2069,67.440194,177.94488,462.911565,72.799432,329.382517528418
"v_13","grape-c","rn","rcp26",2070,67.937905,176.517141,394.233933,124.681815,315.848661607874
"v_13","grape-c","rn","rcp26",2071,67.345198,203.616904,420.322632,109.589181,412.354110716618
"v_13","grape-c","rn","rcp26",2072,65.276672,178.569154,701.258768,181.556779,587.841577176425
"v_13","grape-c","rn","rcp60",2014,59.432329,175.561537,175.245455,499.328784,986.957187762098
"v_13","grape-c","rn","rcp60",2015,64.604804,198.373709,595.44322,197.457698,457.007882567056
"v_13","grape-c","rn","rcp60",2016,64.469757,153.171033,1299.160216,385.415643,1033.37083735285
"v_13","grape-c","rn","rcp60",2017,61.523947,200.587586,1045.62186,324.884378,786.820344700699
"v_13","grape-c","rn","rcp60",2018,65.37873,194.191941,992.280366,284.95042,766.924769055836
"v_13","grape-c","rn","rcp60",2019,64.160456,150.955582,709.537212,297.291493,913.238080841231
"v_13","grape-c","rn","rcp60",2020,63.74684,218.383872,199.970201,31.070938,85.9278238240627
"v_13","grape-c","rn","rcp60",2021,64.781098,194.661441,390.471623,92.821893,651.291949093827
"v_13","grape-c","rn","rcp60",2022,63.775671,192.214322,892.417405,246.73732,917.36659592313
"v_13","grape-c","rn","rcp60",2023,64.907633,210.688559,624.716071,157.493572,407.252584128121
"v_13","grape-c","rn","rcp60",2024,66.477636,180.219263,571.453587,90.109203,236.776366752527
"v_13","grape-c","rn","rcp60",2025,63.718603,190.130474,1243.378886,581.91654,1602.0518495092
"v_13","grape-c","rn","rcp60",2026,66.485118,189.807428,473.512628,82.876449,221.717312541231
"v_13","grape-c","rn","rcp60",2027,65.964297,202.067862,149.881941,24.770134,80.6623533662852
"v_13","grape-c","rn","rcp60",2028,65.164763,234.360381,570.046357,98.187115,257.177483267198
"v_13","grape-c","rn","rcp60",2029,65.6029,190.59529,527.058652,118.645287,429.712225636741
"v_13","grape-c","rn","rcp60",2030,65.151833,175.24933,269.16446,102.681346,352.845359137817
"v_13","grape-c","rn","rcp60",2031,66.974393,203.695261,780.83259,415.352783,825.73852844162
"v_13","grape-c","rn","rcp60",2032,65.278814,178.585428,745.770256,308.120748,1411.71873722456
"v_13","grape-c","rn","rcp60",2033,67.526957,188.479704,200.839178,40.862208,210.987280086722
"v_13","grape-c","rn","rcp60",2034,67.111287,191.684367,273.970562,31.668414,110.814495065522
"v_13","grape-c","rn","rcp60",2035,65.107264,185.906866,561.672974,184.958691,480.21302436906
"v_13","grape-c","rn","rcp60",2036,66.97972,224.478345,874.064913,275.013921,708.159228517535
"v_13","grape-c","rn","rcp60",2037,66.532713,207.213164,369.455603,72.929034,224.977326133007
"v_13","grape-c","rn","rcp60",2038,67.618495,250.118473,832.207157,272.073743,955.639299725181
"v_13","grape-c","rn","rcp60",2039,65.466489,217.170038,148.152624,38.510224,101.868016031666
"v_13","grape-c","rn","rcp60",2040,66.967175,213.20091,215.488415,17.248809,45.4878966229409
"v_13","grape-c","rn","rcp60",2041,69.210197,132.736122,975.72872,369.781478,1031.79214448389
"v_13","grape-c","rn","rcp60",2042,69.322214,233.847362,255.208842,28.757335,169.137465100629
"v_13","grape-c","rn","rcp60",2043,68.485441,177.153162,538.686882,195.956087,451.791713259938
"v_13","grape-c","rn","rcp60",2044,68.022344,174.128184,796.860316,270.965428,634.392764401481
"v_13","grape-c","rn","rcp60",2045,71.342111,177.72249,498.898505,234.990184,660.160913632552
"v_13","grape-c","rn","rcp60",2046,68.824191,183.134969,855.099601,301.690986,1301.06930042134
"v_13","grape-c","rn","rcp60",2047,69.424333,178.835894,487.176227,156.132972,500.916163406298
"v_13","grape-c","rn","rcp60",2048,69.043925,171.882922,223.338932,36.202986,141.728871517936
"v_13","grape-c","rn","rcp60",2049,70.443194,179.876343,1131.678043,486.985692,1043.86893337709
"v_13","grape-c","rn","rcp60",2050,70.416274,262.759939,773.393211,295.171934,1043.50526624963
"v_13","grape-c","rn","rcp60",2051,70.513947,222.005252,716.10416,159.0222,635.03221913921
"v_13","grape-c","rn","rcp60",2052,71.10551,218.7932,552.876563,200.195899,449.11693475616
"v_13","grape-c","rn","rcp60",2053,72.332312,194.598617,975.492895,267.876574,1090.37284058173
"v_13","grape-c","rn","rcp60",2054,71.708494,204.666644,434.642471,106.929205,263.958826068363
"v_13","grape-c","rn","rcp60",2055,72.438576,184.433017,555.155647,102.400818,273.311237746682
"v_13","grape-c","rn","rcp60",2056,71.187645,191.277307,657.390377,205.136135,516.507733322726
"v_13","grape-c","rn","rcp60",2057,72.119989,196.173461,277.54891,67.594961,288.063621180628
"v_13","grape-c","rn","rcp60",2058,74.005845,214.133183,279.278049,44.43502,139.007874080483
"v_13","grape-c","rn","rcp60",2059,73.926493,227.280718,805.887324,333.468572,1215.32893834969
"v_13","grape-c","rn","rcp60",2060,71.513234,189.421922,272.72383,70.867643,389.607310386437
"v_13","grape-c","rn","rcp60",2061,73.883624,186.356844,213.310227,63.864377,313.495044438477
"v_13","grape-c","rn","rcp60",2062,74.068113,167.733994,847.74127,285.885821,980.849141762224
"v_13","grape-c","rn","rcp60",2063,71.460874,210.696247,199.118717,37.870652,78.1326888842478
"v_13","grape-c","rn","rcp60",2064,72.444373,213.185914,599.514786,172.102855,637.126308970904
"v_13","grape-c","rn","rcp60",2065,76.000019,201.805017,334.749761,82.514309,221.271536500549
"v_13","grape-c","rn","rcp60",2066,74.232333,199.294365,178.774805,32.934037,126.861310180903
"v_13","grape-c","rn","rcp60",2067,71.787097,284.70311,563.913507,164.233724,383.300515227762
"v_13","grape-c","rn","rcp60",2068,75.130895,142.165053,760.708278,226.207683,670.944041796368
"v_13","grape-c","rn","rcp60",2069,72.606536,192.72642,312.629318,125.839257,536.572929027724
"v_13","grape-c","rn","rcp60",2070,73.073607,218.859118,873.554531,332.350466,1072.18608029756
"v_13","grape-c","rn","rcp60",2071,75.110595,160.699048,1108.989179,508.502989,1468.50135858089
"v_13","grape-c","rn","rcp60",2072,75.577181,199.984884,709.11806,236.538646,531.513062492334
"v_14","grape-c","cn","rcp26",2014,63.403338,196.886472,113.005068,580.5945,2303.8315426151
"v_14","grape-c","cn","rcp26",2015,61.281222,201.383931,543.215408,243.738526,2016.41558246042
"v_14","grape-c","cn","rcp26",2016,63.107676,214.821845,424.988186,307.354446,2761.0340209606
"v_14","grape-c","cn","rcp26",2017,62.32994,219.429075,873.031737,905.437016,7116.02744254621
"v_14","grape-c","cn","rcp26",2018,62.108536,242.439857,1270.5208,1298.342313,10582.6081897628
"v_14","grape-c","cn","rcp26",2019,62.036119,209.851422,458.051696,288.628327,2240.85024653878
"v_14","grape-c","cn","rcp26",2020,62.583131,197.668259,461.120179,430.89199,5353.61240311789
"v_14","grape-c","cn","rcp26",2021,61.310912,194.644858,624.552082,666.317388,3963.40418827849
"v_14","grape-c","cn","rcp26",2022,63.07058,228.067235,906.764867,801.71466,7602.85879907349
"v_14","grape-c","cn","rcp26",2023,64.949294,183.111752,1037.629638,1053.98679,10169.4691984913
"v_14","grape-c","cn","rcp26",2024,64.059801,203.745631,1235.299707,1399.418659,12158.9742838985
"v_14","grape-c","cn","rcp26",2025,64.022866,195.063692,872.112528,806.135795,7229.95980900281
"v_14","grape-c","cn","rcp26",2026,65.238245,185.307361,581.366504,462.195088,4319.56736589039
"v_14","grape-c","cn","rcp26",2027,63.71907,275.979412,887.879427,692.12127,5445.57601466981
"v_14","grape-c","cn","rcp26",2028,63.365259,220.462258,820.658955,772.314869,6563.42140327881
"v_14","grape-c","cn","rcp26",2029,64.419613,223.764174,466.313059,454.228901,4062.42510892098
"v_14","grape-c","cn","rcp26",2030,65.620841,208.93483,758.597579,648.723071,4821.13626110043
"v_14","grape-c","cn","rcp26",2031,65.339654,202.919002,532.155226,329.620865,3400.94132670687
"v_14","grape-c","cn","rcp26",2032,65.075034,188.483377,1260.212731,1472.472066,12339.0225276643
"v_14","grape-c","cn","rcp26",2033,67.907902,255.347866,1336.159721,1147.478795,9493.48403298015
"v_14","grape-c","cn","rcp26",2034,65.393366,187.219067,644.619696,529.902995,4011.94044174116
"v_14","grape-c","cn","rcp26",2035,66.515918,182.673537,687.302044,559.752044,4970.07108731581
"v_14","grape-c","cn","rcp26",2036,65.615331,210.995535,938.221678,809.987004,7040.95276702444
"v_14","grape-c","cn","rcp26",2037,63.674793,189.898193,1089.035438,834.323789,7013.05767861727
"v_14","grape-c","cn","rcp26",2038,67.069255,257.935778,883.819934,779.657191,7189.93894994812
"v_14","grape-c","cn","rcp26",2039,67.069304,227.593441,1625.275752,2080.494864,18414.7971927448
"v_14","grape-c","cn","rcp26",2040,65.512489,226.456008,1250.913835,1399.072507,13026.2022472257
"v_14","grape-c","cn","rcp26",2041,64.352694,217.181314,1082.878278,1015.443754,9651.53936618442
"v_14","grape-c","cn","rcp26",2042,65.758981,248.583982,877.563009,806.101139,6294.36266023034
"v_14","grape-c","cn","rcp26",2043,66.760394,174.525797,1060.094747,759.934026,6837.91262790227
"v_14","grape-c","cn","rcp26",2044,63.970361,215.48939,354.95004,206.164014,2281.84857130685
"v_14","grape-c","cn","rcp26",2045,67.905998,169.462031,788.515528,818.810858,6318.04518645095
"v_14","grape-c","cn","rcp26",2046,65.187034,231.439711,677.211852,454.922918,4701.78110199754
"v_14","grape-c","cn","rcp26",2047,66.907478,201.118781,287.510893,619.076582,2976.36050002218
"v_14","grape-c","cn","rcp26",2048,64.711489,235.980806,1266.391708,1355.873783,11458.9246242759
"v_14","grape-c","cn","rcp26",2049,65.530432,195.564825,569.123697,464.937874,3998.61978725062
"v_14","grape-c","cn","rcp26",2050,66.135084,174.570919,749.070254,463.860553,4576.73373745811
"v_14","grape-c","cn","rcp26",2051,65.584369,187.899107,587.054102,615.783923,3989.88333021715
"v_14","grape-c","cn","rcp26",2052,66.888301,241.326462,914.499051,727.078527,7170.16189155296
"v_14","grape-c","cn","rcp26",2053,62.604234,228.109342,1177.687218,1541.25018,11045.2657901481
"v_14","grape-c","cn","rcp26",2054,67.564337,207.209514,1096.480933,1204.087186,10071.0447941875
"v_14","grape-c","cn","rcp26",2055,65.735321,173.283227,927.00733,878.980448,7336.68651618202
"v_14","grape-c","cn","rcp26",2056,67.333171,209.398098,507.544667,394.007112,3206.53823266011
"v_14","grape-c","cn","rcp26",2057,66.763352,200.81656,1077.089964,1040.858191,8551.27862998742
"v_14","grape-c","cn","rcp26",2058,64.96742,185.801818,717.942353,511.248647,4323.24803344018
"v_14","grape-c","cn","rcp26",2059,66.390143,186.685159,474.175701,479.114729,4014.09994748482
"v_14","grape-c","cn","rcp26",2060,64.956406,214.486379,698.245864,510.795318,3352.85502036481
"v_14","grape-c","cn","rcp26",2061,67.71885,224.139453,792.26877,600.389918,5783.63488067311
"v_14","grape-c","cn","rcp26",2062,65.446618,180.624057,918.120547,977.776355,9771.74974299792
"v_14","grape-c","cn","rcp26",2063,65.907456,214.948218,752.694483,520.141317,4513.58397649157
"v_14","grape-c","cn","rcp26",2064,65.730176,209.620253,1040.360467,870.318099,7149.24022304933
"v_14","grape-c","cn","rcp26",2065,65.066479,299.009761,1037.486945,859.186697,6912.15218761361
"v_14","grape-c","cn","rcp26",2066,67.450083,197.147974,1161.075751,1141.628968,10024.8929182655
"v_14","grape-c","cn","rcp26",2067,65.788442,205.820163,695.687389,496.768632,4100.04552772234
"v_14","grape-c","cn","rcp26",2068,65.7202,209.406452,751.527316,715.507548,5664.54852201454
"v_14","grape-c","cn","rcp26",2069,66.543111,185.65176,819.21466,480.961918,4027.66881443953
"v_14","grape-c","cn","rcp26",2070,66.67691,192.872585,573.097453,583.237051,4781.81929481323
"v_14","grape-c","cn","rcp26",2071,66.578131,212.021376,659.604562,535.124301,4703.667132806
"v_14","grape-c","cn","rcp26",2072,64.733146,204.953043,897.148576,752.461059,5609.13863543099
"v_14","grape-c","cn","rcp60",2014,60.616193,181.89168,371.858913,955.937461,6787.94842784483
"v_14","grape-c","cn","rcp60",2015,62.838707,231.286325,883.185089,774.322186,6424.4864605102
"v_14","grape-c","cn","rcp60",2016,63.482056,160.808122,1572.325815,1291.355098,10376.8275976856
"v_14","grape-c","cn","rcp60",2017,60.333293,202.364188,1303.176447,1179.68784,10152.0034877671
"v_14","grape-c","cn","rcp60",2018,61.815971,224.286318,1237.861726,1024.064708,8893.00320852499
"v_14","grape-c","cn","rcp60",2019,63.560913,151.876127,932.571753,932.157413,8896.5284938431
"v_14","grape-c","cn","rcp60",2020,61.602302,229.194405,404.446476,355.979153,3016.60071137204
"v_14","grape-c","cn","rcp60",2021,64.150908,203.718997,722.549158,486.797341,4728.23839859395
"v_14","grape-c","cn","rcp60",2022,62.992101,181.063693,1180.162307,852.324148,7273.23611454799
"v_14","grape-c","cn","rcp60",2023,63.43482,206.987519,868.256931,742.172577,6139.56044598387
"v_14","grape-c","cn","rcp60",2024,59.277628,175.888693,905.129346,761.861787,6156.24082237133
"v_14","grape-c","cn","rcp60",2025,63.22786,204.975845,1221.389151,1769.221721,12209.7374082226
"v_14","grape-c","cn","rcp60",2026,64.264023,246.716805,735.373632,555.868735,4437.94742875408
"v_14","grape-c","cn","rcp60",2027,65.330041,247.706543,375.989788,263.865234,2870.15287854469
"v_14","grape-c","cn","rcp60",2028,64.344195,205.332732,826.634518,622.938526,4963.55090451266
"v_14","grape-c","cn","rcp60",2029,63.311937,205.337829,793.503101,640.956073,5604.62882233336
"v_14","grape-c","cn","rcp60",2030,63.262243,203.453691,501.856207,448.565229,4491.83773406394
"v_14","grape-c","cn","rcp60",2031,65.386012,207.981066,1075.033584,1233.619403,10230.6865444374
"v_14","grape-c","cn","rcp60",2032,66.115191,173.857695,868.517336,1056.269337,8309.71652400301
"v_14","grape-c","cn","rcp60",2033,66.162917,218.634218,363.404391,381.176431,2656.91739179478
"v_14","grape-c","cn","rcp60",2034,66.040195,201.106636,557.519694,327.493463,2578.86266784603
"v_14","grape-c","cn","rcp60",2035,63.835677,198.249775,626.489293,594.33678,5234.19707164425
"v_14","grape-c","cn","rcp60",2036,65.145073,210.457684,1069.383431,1252.419475,9077.61522732626
"v_14","grape-c","cn","rcp60",2037,65.755114,224.068691,740.959177,588.28791,4520.02934978088
"v_14","grape-c","cn","rcp60",2038,67.695337,237.747556,1074.444291,971.310785,9113.89910993508
"v_14","grape-c","cn","rcp60",2039,63.75917,218.687916,339.016523,245.176478,1698.33147738503
"v_14","grape-c","cn","rcp60",2040,66.200625,203.713808,616.90225,353.304807,2821.40256138967
"v_14","grape-c","cn","rcp60",2041,67.114206,194.902079,996.900801,1030.359651,9295.57009694448
"v_14","grape-c","cn","rcp60",2042,67.123969,246.885309,675.491846,394.63434,3103.11279681615
"v_14","grape-c","cn","rcp60",2043,66.612327,187.447943,776.537352,760.981296,6328.71907029373
"v_14","grape-c","cn","rcp60",2044,66.904003,182.462644,826.879032,1049.440034,6354.16660533642
