"site_name","crop","management","climate_scenario","year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"a_13","almond-c","rn","rcp26",2057,109.732524,189.922563,784.281403,298.542318,405.188604329989
"a_13","almond-c","rn","rcp26",2058,93.969855,233.477393,393.857467,104.456764,207.228147203346
"a_13","almond-c","rn","rcp26",2059,106.372586,174.831196,283.086461,135.613761,231.184167097988
"a_13","almond-c","rn","rcp26",2060,104.539768,203.844001,411.834671,88.742983,317.639948121835
"a_13","almond-c","rn","rcp26",2061,98.599732,254.218553,471.211759,120.958218,229.130659986033
"a_13","almond-c","rn","rcp26",2062,94.364432,157.303651,826.792975,467.556711,1167.18533027509
"a_13","almond-c","rn","rcp26",2063,102.414384,237.860242,333.125082,83.449271,131.475663540305
"a_13","almond-c","rn","rcp26",2064,103.248703,221.300355,714.695874,229.321789,488.921159002845
"a_13","almond-c","rn","rcp26",2065,106.252981,248.791819,777.798895,289.460531,601.369224194979
"a_13","almond-c","rn","rcp26",2066,95.958195,203.686754,927.841959,375.100628,725.250609014954
"a_13","almond-c","rn","rcp26",2067,90.240628,229.661326,475.797409,104.203157,200.270064567041
"a_13","almond-c","rn","rcp26",2068,100.902337,195.583605,544.421772,303.223274,351.420949659925
"a_13","almond-c","rn","rcp26",2069,95.450253,180.033732,469.325607,92.648446,289.888139557871
"a_13","almond-c","rn","rcp26",2070,105.140928,186.599015,354.439843,149.380927,197.908363954176
"a_13","almond-c","rn","rcp26",2071,98.061359,207.853237,418.283055,128.837822,313.335167714916
"a_13","almond-c","rn","rcp26",2072,100.460893,188.583998,649.865085,218.026597,386.52500311266
"a_13","almond-c","rn","rcp60",2014,22.07353,201.563525,87.470181,499.328784,917.330006610893
"a_13","almond-c","rn","rcp60",2015,34.643639,209.576966,543.249266,335.343396,686.117602082291
"a_13","almond-c","rn","rcp60",2016,52.238468,192.473857,1137.219047,657.064542,1440.54359415155
"a_13","almond-c","rn","rcp60",2017,69.907407,211.495205,910.470205,535.431121,1009.2281832535
"a_13","almond-c","rn","rcp60",2018,93.721579,191.90715,852.614233,476.825413,1072.33861601445
"a_13","almond-c","rn","rcp60",2019,87.30033,186.952156,586.437385,443.154236,980.456931042442
"a_13","almond-c","rn","rcp60",2020,88.829614,218.982423,183.893848,66.191096,123.124681284956
"a_13","almond-c","rn","rcp60",2021,94.554396,209.771268,338.481055,161.414887,653.444375474566
"a_13","almond-c","rn","rcp60",2022,92.743825,205.073141,796.9478,393.48517,1010.52048870599
"a_13","almond-c","rn","rcp60",2023,95.002588,210.620297,549.11465,267.156993,410.490353447401
"a_13","almond-c","rn","rcp60",2024,87.867058,195.971107,511.693916,178.73584,334.149837252135
"a_13","almond-c","rn","rcp60",2025,87.133621,193.474744,1112.617143,808.918739,1475.88304275825
"a_13","almond-c","rn","rcp60",2026,96.536163,200.266857,427.739839,147.674698,256.147924194348
"a_13","almond-c","rn","rcp60",2027,99.011738,225.262458,98.537611,48.732744,110.910007909449
"a_13","almond-c","rn","rcp60",2028,95.618967,240.278975,526.838817,174.370162,284.929078834978
"a_13","almond-c","rn","rcp60",2029,99.12571,191.290728,494.970687,194.370843,271.082445308442
"a_13","almond-c","rn","rcp60",2030,83.734303,194.313515,224.454689,144.121371,265.254392504475
"a_13","almond-c","rn","rcp60",2031,97.195837,212.118991,691.449495,537.921285,617.741368566169
"a_13","almond-c","rn","rcp60",2032,92.289955,183.244974,678.929756,415.534285,1129.31602214855
"a_13","almond-c","rn","rcp60",2033,104.570429,197.027066,170.604597,68.32437,189.650097117552
"a_13","almond-c","rn","rcp60",2034,100.629242,202.242295,244.95298,55.994672,113.023527898641
"a_13","almond-c","rn","rcp60",2035,95.86431,189.250924,511.43181,258.352604,448.610377606499
"a_13","almond-c","rn","rcp60",2036,100.547897,223.211062,802.761657,391.562334,592.362125097028
"a_13","almond-c","rn","rcp60",2037,99.415053,201.1332,340.582206,107.369478,205.419981212629
"a_13","almond-c","rn","rcp60",2038,99.191617,254.569637,779.66846,374.89746,685.018022394343
"a_13","almond-c","rn","rcp60",2039,99.704773,212.528668,137.68525,62.021527,89.4960214321032
"a_13","almond-c","rn","rcp60",2040,100.859315,217.787038,202.083054,31.039318,51.3592018775358
"a_13","almond-c","rn","rcp60",2041,102.173912,155.18908,907.80103,477.229482,951.073919494583
"a_13","almond-c","rn","rcp60",2042,109.775149,241.27566,200.218703,48.203292,136.534572088391
"a_13","almond-c","rn","rcp60",2043,99.400489,174.67894,515.789756,241.606556,351.99596703512
"a_13","almond-c","rn","rcp60",2044,100.008051,189.076653,747.979639,351.559312,588.114279395215
"a_13","almond-c","rn","rcp60",2045,93.780467,201.982064,447.724412,291.628854,486.600161544629
"a_13","almond-c","rn","rcp60",2046,94.02642,193.10942,831.871467,382.94647,1114.07392346291
"a_13","almond-c","rn","rcp60",2047,100.776546,185.407193,436.829628,192.453164,321.091173393278
"a_13","almond-c","rn","rcp60",2048,108.929839,193.434209,170.174726,53.878759,106.118777801199
"a_13","almond-c","rn","rcp60",2049,97.151798,199.128185,1057.4765,584.041772,795.258138422204
"a_13","almond-c","rn","rcp60",2050,102.737675,267.110236,726.60352,370.674876,851.186214006541
"a_13","almond-c","rn","rcp60",2051,94.336852,231.765932,679.577579,219.017212,491.736358453157
"a_13","almond-c","rn","rcp60",2052,98.099459,235.132828,507.428693,246.714469,347.713007192213
"a_13","almond-c","rn","rcp60",2053,97.169877,208.696116,926.926153,346.504959,782.293874076486
"a_13","almond-c","rn","rcp60",2054,104.895357,216.884747,393.008973,148.486682,199.054040745358
"a_13","almond-c","rn","rcp60",2055,99.36123,205.222368,526.066139,145.434634,224.155786230942
"a_13","almond-c","rn","rcp60",2056,89.950016,210.561021,618.904661,256.18633,390.361048331697
"a_13","almond-c","rn","rcp60",2057,95.500504,201.062135,259.658084,90.816854,226.840725886756
"a_13","almond-c","rn","rcp60",2058,97.732467,225.118782,261.069703,58.62549,116.393912817328
"a_13","almond-c","rn","rcp60",2059,94.814917,251.528038,763.569844,392.742016,878.852826537651
"a_13","almond-c","rn","rcp60",2060,101.398328,201.235615,273.688858,96.078819,348.661166323882
"a_13","almond-c","rn","rcp60",2061,97.664404,191.427418,181.452024,77.439689,250.003027663041
"a_13","almond-c","rn","rcp60",2062,97.048076,191.767923,793.81502,342.729593,698.69541410168
"a_13","almond-c","rn","rcp60",2063,92.238439,239.062172,186.183639,47.407044,71.4617325498934
"a_13","almond-c","rn","rcp60",2064,103.370735,229.452375,547.762288,210.588034,325.889674967197
"a_13","almond-c","rn","rcp60",2065,105.246293,219.446952,300.601695,98.80035,180.054972995032
"a_13","almond-c","rn","rcp60",2066,95.896625,225.059597,150.354016,43.181685,92.2022049366506
"a_13","almond-c","rn","rcp60",2067,96.723609,279.586097,554.061491,194.573294,314.265291280329
"a_13","almond-c","rn","rcp60",2068,95.376265,168.989088,777.456074,265.153958,546.099320740877
"a_13","almond-c","rn","rcp60",2069,99.613238,213.08221,252.52947,143.133992,374.20710299791
"a_13","almond-c","rn","rcp60",2070,100.152245,250.319558,808.725063,381.788035,676.764498250736
"a_13","almond-c","rn","rcp60",2071,94.060392,183.09821,1076.581127,561.482618,956.985210207574
"a_13","almond-c","rn","rcp60",2072,97.58181,220.442951,679.008235,273.64311,367.816764260151
"a_14","almond-c","cn","rcp26",2014,29.507926,186.411858,27.880126,94.224645,112.057520936648
"a_14","almond-c","cn","rcp26",2015,45.698311,159.970522,4.213833,0,0
"a_14","almond-c","cn","rcp26",2016,47.226384,231.833503,57.174833,2.044076,10.8690360565509
"a_14","almond-c","cn","rcp26",2017,75.556545,187.226624,256.421282,4.264108,4.8380934506768
"a_14","almond-c","cn","rcp26",2018,85.615258,199.3219,300.615053,11.501509,59.4929475413823
"a_14","almond-c","cn","rcp26",2019,101.205291,189.286707,0.660739,0,0
"a_14","almond-c","cn","rcp26",2020,108.791776,249.653065,41.688576,2.241933,6.229858494684
"a_14","almond-c","cn","rcp26",2021,85.482879,194.805977,292.677968,2.370685,10.5750080992997
"a_14","almond-c","cn","rcp26",2022,88.270742,219.430171,174.013364,0.436586,0.553963515961662
"a_14","almond-c","cn","rcp26",2023,94.725396,180.137646,477.791094,17.585181,45.6717748892107
"a_14","almond-c","cn","rcp26",2024,96.151123,166.219995,343.239268,4.658143,14.6678188580176
"a_14","almond-c","cn","rcp26",2025,88.219733,189.716825,332.569638,0.883675,2.3152866368112
"a_14","almond-c","cn","rcp26",2026,95.57615,162.703574,74.384355,1.382303,1.7288881164953
"a_14","almond-c","cn","rcp26",2027,106.314276,205.623045,134.619942,0,0
"a_14","almond-c","cn","rcp26",2028,99.548432,217.54745,230.114847,0.987881,1.19896270395936
"a_14","almond-c","cn","rcp26",2029,82.90184,183.293741,154.413011,0,0
"a_14","almond-c","cn","rcp26",2030,103.821698,189.756246,157.589513,0,0
"a_14","almond-c","cn","rcp26",2031,107.596619,198.579262,55.818931,0,0
"a_14","almond-c","cn","rcp26",2032,88.706827,172.371277,646.674694,17.784127,52.0230106646738
"a_14","almond-c","cn","rcp26",2033,98.37056,246.874144,532.968172,2.601488,6.93883027836528
"a_14","almond-c","cn","rcp26",2034,96.753154,185.900307,67.8997,0,0
"a_14","almond-c","cn","rcp26",2035,103.740224,163.099912,109.376966,2.442593,1.4445100607135
"a_14","almond-c","cn","rcp26",2036,86.400256,206.628113,365.96008,0.023612,0.0257319860042299
"a_14","almond-c","cn","rcp26",2037,93.340535,226.253684,393.713341,0.122406,0.312218466586243
"a_14","almond-c","cn","rcp26",2038,100.846703,251.194435,284.748153,3.006415,8.81744862827545
"a_14","almond-c","cn","rcp26",2039,87.876079,223.143226,1145.601186,21.945632,56.3677653269898
"a_14","almond-c","cn","rcp26",2040,90.95422,196.263416,478.771354,4.541323,33.595379305242
"a_14","almond-c","cn","rcp26",2041,89.568604,243.216696,333.663633,0,0
"a_14","almond-c","cn","rcp26",2042,88.927345,245.546081,345.445345,0.022001,0.0525646664367918
"a_14","almond-c","cn","rcp26",2043,96.432071,187.544123,268.02559,0.610488,1.96625161495028
"a_14","almond-c","cn","rcp26",2044,107.740056,184.676076,5.071184,0,0
"a_14","almond-c","cn","rcp26",2045,102.599562,174.781289,133.655671,0,0
"a_14","almond-c","cn","rcp26",2046,107.877677,166.066854,60.196375,0.305257,0.43735157271594
"a_14","almond-c","cn","rcp26",2047,104.933728,167.028267,70.869934,1.054236,2.6557743883823
"a_14","almond-c","cn","rcp26",2048,88.152007,172.17367,463.324337,0.002276,0.00285748268503763
"a_14","almond-c","cn","rcp26",2049,103.079978,158.046452,150.882184,0,0
"a_14","almond-c","cn","rcp26",2050,107.155588,185.908508,87.430751,0,0
"a_14","almond-c","cn","rcp26",2051,109.079069,204.347092,174.219658,11.687763,0
"a_14","almond-c","cn","rcp26",2052,106.614383,204.930956,168.369965,0,0
"a_14","almond-c","cn","rcp26",2053,98.383967,217.899946,651.784605,0.006131,0.0035442546520394
"a_14","almond-c","cn","rcp26",2054,87.944159,200.681905,629.562776,2.883442,10.9420436739404
"a_14","almond-c","cn","rcp26",2055,93.531122,156.84117,368.328512,1.406757,8.92100942510663
"a_14","almond-c","cn","rcp26",2056,106.835254,175.973718,17.440142,0,0
"a_14","almond-c","cn","rcp26",2057,113.90505,193.420528,303.35977,0.001182,0.00220014933591
"a_14","almond-c","cn","rcp26",2058,81.192633,253.832078,111.670362,0,0
"a_14","almond-c","cn","rcp26",2059,103.992763,173.565532,51.576434,0,0
"a_14","almond-c","cn","rcp26",2060,101.61181,198.701104,122.32697,0,0
"a_14","almond-c","cn","rcp26",2061,114.056838,248.907671,79.308126,0,0
"a_14","almond-c","cn","rcp26",2062,89.671465,162.935616,472.065757,0,0
"a_14","almond-c","cn","rcp26",2063,111.703894,231.261796,64.688434,0,0
"a_14","almond-c","cn","rcp26",2064,100.948216,214.517024,253.157849,0,0
"a_14","almond-c","cn","rcp26",2065,99.988677,250.078693,365.892156,0.073603,0.313844330463452
"a_14","almond-c","cn","rcp26",2066,87.669655,215.978702,427.814863,0.003872,0.0088908499484434
"a_14","almond-c","cn","rcp26",2067,86.154993,239.361558,233.945236,0,0
"a_14","almond-c","cn","rcp26",2068,102.473296,176.51989,230.535804,1.011049,1.17481017727417
"a_14","almond-c","cn","rcp26",2069,89.617181,187.89921,267.550752,0,0
"a_14","almond-c","cn","rcp26",2070,104.730879,178.861754,81.440452,0,0
"a_14","almond-c","cn","rcp26",2071,92.948185,186.963064,198.047674,0,0
"a_14","almond-c","cn","rcp26",2072,106.043294,187.166502,251.965189,0,0
"a_14","almond-c","cn","rcp60",2014,31.240915,191.924505,36.438322,199.198698,251.794962242145
"a_14","almond-c","cn","rcp60",2015,45.318371,173.889693,109.01994,2.843268,4.78583037513313
"a_14","almond-c","cn","rcp60",2016,48.903576,208.698677,657.052398,13.852034,43.7485256578511
"a_14","almond-c","cn","rcp60",2017,64.355269,232.374174,546.291433,4.129476,5.04785576583258
"a_14","almond-c","cn","rcp60",2018,78.160975,198.227573,493.687755,3.399546,8.20755173835154
"a_14","almond-c","cn","rcp60",2019,79.955135,181.247481,264.477236,1.03472,6.51621939631977
"a_14","almond-c","cn","rcp60",2020,99.338673,209.529403,36.168742,0,0
"a_14","almond-c","cn","rcp60",2021,98.385206,190.292239,90.837937,0,0
"a_14","almond-c","cn","rcp60",2022,88.216355,201.401997,392.398634,0.942414,8.14187859766541
"a_14","almond-c","cn","rcp60",2023,101.228749,189.329863,291.988937,0.177176,0.494349849944779
"a_14","almond-c","cn","rcp60",2024,82.966472,157.00985,202.236546,0,0
"a_14","almond-c","cn","rcp60",2025,82.068458,191.780573,572.738405,3.477265,6.47571852054801
"a_14","almond-c","cn","rcp60",2026,88.16196,180.298879,193.183469,0.003154,0.005420966541562
"a_14","almond-c","cn","rcp60",2027,109.300428,264.217607,0,0,0
"a_14","almond-c","cn","rcp60",2028,101.493949,253.482128,222.097556,1.719804,0.763632557180816
"a_14","almond-c","cn","rcp60",2029,96.431948,193.875476,207.733123,0.043825,0.0658284681304532
"a_14","almond-c","cn","rcp60",2030,92.82388,178.84254,66.480383,1.1793,0.939940672043516
"a_14","almond-c","cn","rcp60",2031,91.019131,216.219094,353.613826,4.840674,31.3995615520712
"a_14","almond-c","cn","rcp60",2032,83.972792,183.653404,359.188539,0.503858,1.31695741007469
"a_14","almond-c","cn","rcp60",2033,109.05356,167.940909,16.718201,0.023221,0.0441668358677049
"a_14","almond-c","cn","rcp60",2034,105.672159,198.419295,46.138459,0,0
"a_14","almond-c","cn","rcp60",2035,97.193126,191.34353,278.695494,7.435029,0
"a_14","almond-c","cn","rcp60",2036,95.511091,212.136585,270.56774,0,0
"a_14","almond-c","cn","rcp60",2037,108.549474,175.311974,47.707813,0,0
"a_14","almond-c","cn","rcp60",2038,96.489819,232.120227,355.258917,0,0
"a_14","almond-c","cn","rcp60",2039,100.952419,199.012523,9.463338,0,0
"a_14","almond-c","cn","rcp60",2040,104.6098,196.626092,12.63736,0,0
"a_14","almond-c","cn","rcp60",2041,93.833458,150.659547,482.075175,0.076795,0.12776120000545
"a_14","almond-c","cn","rcp60",2042,111.466671,220.625347,26.459959,0,0
"a_14","almond-c","cn","rcp60",2043,102.495675,183.630967,108.832642,0,0
"a_14","almond-c","cn","rcp60",2044,88.28877,202.704341,442.561428,0.038115,0.0418019077417414
"a_14","almond-c","cn","rcp60",2045,110.880778,195.068496,239.214836,12.709252,38.6052963621685
"a_14","almond-c","cn","rcp60",2046,94.455902,180.048784,426.574877,0.041983,0.0609072608623404
"a_14","almond-c","cn","rcp60",2047,93.777906,177.58031,297.072746,1.886749,8.32905157674518
"a_14","almond-c","cn","rcp60",2048,105.574636,170.72188,7.139124,0,0
"a_14","almond-c","cn","rcp60",2049,99.634037,210.996709,535.679286,7.16628,17.1641667069575
"a_14","almond-c","cn","rcp60",2050,86.455275,215.817695,309.598367,0,0
"a_14","almond-c","cn","rcp60",2051,112.199237,247.650356,341.553436,0,0
"a_14","almond-c","cn","rcp60",2052,96.68644,210.975799,196.189709,0,0
"a_14","almond-c","cn","rcp60",2053,104.60994,216.743015,513.723132,0.014237,0.0179618952263008
"a_14","almond-c","cn","rcp60",2054,111.086773,209.30525,211.379593,0,0
"a_14","almond-c","cn","rcp60",2055,98.017748,208.245512,210.382381,0.208224,0.147841978488319
"a_14","almond-c","cn","rcp60",2056,80.374643,195.579827,296.108026,0,0
"a_14","almond-c","cn","rcp60",2057,90.030638,185.708632,109.7777,0,0
"a_14","almond-c","cn","rcp60",2058,125.178115,175.781258,102.706699,0,0
"a_14","almond-c","cn","rcp60",2059,97.504726,230.826682,304.287462,0,0
"a_14","almond-c","cn","rcp60",2060,95.664847,184.600871,124.270231,0,0
"a_14","almond-c","cn","rcp60",2061,111.624493,160.434208,16.347895,0,0
"a_14","almond-c","cn","rcp60",2062,88.281292,216.29722,411.246873,3.576437,17.3908982161569
"a_14","almond-c","cn","rcp60",2063,96.898703,213.139247,79.626239,0,0
"a_14","almond-c","cn","rcp60",2064,110.184145,206.451419,303.738539,0.07657,0.0385890699509358
"a_14","almond-c","cn","rcp60",2065,112.451847,178.966245,131.872332,0,0
"a_14","almond-c","cn","rcp60",2066,115.721919,201.188586,11.764716,0,0
"a_14","almond-c","cn","rcp60",2067,103.086257,214.323169,67.147094,0,0
"a_14","almond-c","cn","rcp60",2068,106.571003,157.057886,513.781429,0.471686,0.632564005927171
"a_14","almond-c","cn","rcp60",2069,101.252241,194.468337,98.806386,0,0
"a_14","almond-c","cn","rcp60",2070,107.129149,230.320495,277.919397,0,0
"a_14","almond-c","cn","rcp60",2071,94.367326,188.286394,903.273122,7.427122,10.6900754447476
"a_14","almond-c","cn","rcp60",2072,97.045983,200.812336,350.151983,0,0
"a_14","almond-c","rn","rcp26",2014,29.507926,186.411858,27.880126,94.224645,112.057520936648
"a_14","almond-c","rn","rcp26",2015,45.698311,159.970522,4.213833,0,0
"a_14","almond-c","rn","rcp26",2016,47.226384,231.833503,57.174833,2.044076,10.8690360565509
"a_14","almond-c","rn","rcp26",2017,75.556545,187.226624,256.421282,4.264108,4.8380934506768
"a_14","almond-c","rn","rcp26",2018,85.615258,199.3219,300.615053,11.501509,59.4929475413823
"a_14","almond-c","rn","rcp26",2019,101.205291,189.276389,0.660739,0,0
