"site_name","crop","scenario.code","climate_scenario","year","soc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_soc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"v_1","grape",1,"rcp26",2044,0.192389848014043,9.15913697845392e-05,-1.55553291551465e-05,0.000373771954105,0.00046536332389,-0.51221959084401,-0.705429442718156,-0.000580732288459,0.038141263274562,0.155649320888044,0.193790584162605
"v_1","grape",1,"rcp26",2045,0.124045075686728,0.000101495619324,-1.08967413078404e-05,0.000821953796068,0.000923449415391,-0.070688035022164,-0.454831944184668,-0.000406811675493,0.042265675761181,0.342285045076817,0.384550720837998
"v_1","grape",1,"rcp26",2046,0.113608711464452,9.47850471563211e-05,-1.20624157184859e-05,0.000571096445938,0.000665881493094,-0.139723526646423,-0.416565275369656,-0.000450330186823,0.039471201780112,0.237820877129946,0.277292078910057
"v_1","grape",1,"rcp26",2047,0.131765633811464,0.000100933423812,-1.90255943297051e-05,0.00075388419488,0.000854817618693,-0.127880466379461,-0.4831406573087,-0.000710288854976,0.042031561487609,0.313938918296606,0.355970479784215
"v_1","grape",1,"rcp26",2048,0.091712058656252,0.000140380368528,-1.41797114985249e-05,0.000776472035908,0.000916852404436,0.044996612687801,-0.336277548406256,-0.000529375895945,0.05845839632268,0.323345140667321,0.381803536990001
"v_1","grape",1,"rcp26",2049,0.135049690809148,8.86747659211711e-05,-2.30139218297165e-05,0.000606665208251,0.000695339974172,-0.206481953946936,-0.495182199633543,-0.000859186414976,0.036926706094316,0.252632726007267,0.289559432101584
"v_1","grape",1,"rcp26",2050,0.125339804577226,0.0001010628355,-2.51743818002286e-05,0.000681810249803,0.000782873085303,-0.134508406514516,-0.459579283449829,-0.000939843587209,0.042085452211859,0.283925268310663,0.326010720522521
"v_1","grape",1,"rcp26",2051,0.102066345353211,0.000114162379775,-2.73784454191845e-05,0.000714744547608,0.000828906927382,-0.03008486730707,-0.374243266295107,-0.001022128628983,0.047540476720418,0.297640050896603,0.345180527617021
"v_1","grape",1,"rcp26",2052,0.137481985921894,0.000114957835752,-3.56766352685019e-05,0.000768569389929,0.000883527225681,-0.13750656235512,-0.504100615046944,-0.001331927716691,0.047871727316846,0.320054253091671,0.367925980408516
"v_1","grape",1,"rcp26",2053,0.132540706479455,0.000153181992365,-3.92005983989084e-05,0.000896319761716,0.001049501754081,-0.050403563267846,-0.485982590424669,-0.001463489006893,0.063789358249126,0.37325315791459,0.437042516163716
"v_1","grape",1,"rcp26",2054,0.113873146360691,0.000151417599361,-4.57096561435956e-05,0.000544004973671,0.000695422573032,-0.129647535191858,-0.4175348699892,-0.001706493829361,0.063054614590886,0.226539214035817,0.289593828626703
"v_1","grape",1,"rcp26",2055,0.131837629733672,0.000107664332593,-5.24844895561913e-05,0.000650944955204,0.000758609287796,-0.169457481310725,-0.483404642356799,-0.001959420943432,0.044834504215422,0.271072077774084,0.315906581989506
"v_1","grape",1,"rcp26",2056,0.085276329343053,0.000109441602826,-5.72545231369809e-05,0.000524130585558,0.000633572188384,-0.050979815149466,-0.312679874257862,-0.002137502197115,0.045574610319493,0.218262950986017,0.263837561305511
"v_1","grape",1,"rcp26",2057,0.037523744361139,0.000145764315333,-4.8280216952086e-05,0.001084847622497,0.00123061193783,0.373072447163014,-0.137587062657508,-0.001802461432878,0.060700425599288,0.451761545654113,0.512461971253401
"v_1","grape",1,"rcp26",2058,0.172899579278384,0.000119673740772,-6.46685461251063e-05,0.000564275972568,0.000683949713339,-0.351563214354542,-0.63396512402074,-0.002414292388671,0.049835564907088,0.23498063714778,0.284816202054869
"v_1","grape",1,"rcp26",2059,0.150660961142178,0.000109915408182,-7.6901791463797e-05,0.000583850105618,0.0006937655138,-0.266390742584542,-0.552423524187987,-0.002871000214649,0.045771916407077,0.243131865411017,0.288903781818094
"v_1","grape",1,"rcp26",2060,0.143202603336923,0.000127374461192,-7.61327090692272e-05,0.000671061986163,0.000798436447355,-0.195426750891987,-0.525076212235383,-0.002842287805252,0.053042364910631,0.279449384238017,0.332491749148648
"v_1","grape",1,"rcp26",2061,0.101877738476177,0.000174525920132,-8.29520319727341e-05,0.000760897643082,0.000935423563214,0.012888514503476,-0.373551707745981,-0.003096875860316,0.072677579597714,0.316859518512059,0.389537098109773
"v_1","grape",1,"rcp26",2062,0.217178773239331,0.000185062687705,-0.000101879995228,0.000630128416341,0.000815191104046,-0.460656821466919,-0.796322168544213,-0.003803519821864,0.077065390665573,0.262403476233586,0.339468866899159
"v_1","grape",1,"rcp26",2063,0.017229626661528,0.000149473174488,-8.25125017525231e-05,0.000643910244069,0.000793383418557,0.264131759093965,-0.063175297758934,-0.003080466732095,0.062244900519098,0.268142623065897,0.330387523584995
"v_1","grape",1,"rcp26",2064,0.065464531338124,0.000167974934221,-8.78148448131261e-05,0.000967545103457,0.001135520037678,0.229547951339296,-0.240036614906453,-0.003278420873024,0.069949561893381,0.402913425225392,0.472862987118773
"v_1","grape",1,"rcp26",2065,0.109191853395239,0.000204160551336,-8.6578831851828e-05,0.000774308987295,0.000978469538631,0.003860266653523,-0.400370129115878,-0.003232276389135,0.085018286735114,0.322444385423423,0.407462672158537
"v_1","grape",1,"rcp26",2066,0.153173219870696,0.000139690806387,-0.000108413631864,0.000730841731511,0.000870532537898,-0.20316796064323,-0.561635139525886,-0.004047442256246,0.05817124294541,0.304343378193493,0.362514621138903
"v_1","grape",1,"rcp26",2067,0.178099971100318,0.000152066609369,-0.00012156957262,0.000508955127802,0.000661021737172,-0.382303487051973,-0.653033227367833,-0.0045385973778,0.06332488090161,0.211943456792049,0.27526833769366
"v_1","grape",1,"rcp26",2068,0.138490330111532,0.000180408752432,-0.000134272987883,0.000718161979964,0.000898570732397,-0.138620208870354,-0.507797877075619,-0.005012858214306,0.075127359048686,0.299063167370884,0.37419052641957
"v_1","grape",1,"rcp26",2069,0.145079923673059,0.000144049729151,-0.000123818870431,0.000551677360639,0.00069572708979,-0.246861653191977,-0.531959720134552,-0.004622571162753,0.059986422924912,0.229734215180415,0.289720638105327
"v_1","grape",1,"rcp26",2070,0.052109905053077,0.000146923803332,-0.000125404825366,0.000881015942638,0.00102793974597,0.232312047920767,-0.191069651861284,-0.004681780147015,0.061183269530529,0.366880210398537,0.428063479929066
"v_1","grape",1,"rcp26",2071,0.07395581037108,0.000154061094059,-0.000115909537624,0.0006012233018,0.00075528439586,0.039023407891588,-0.271171304693961,-0.004327289404614,0.064155441311818,0.250366560678345,0.314522001990163
"v_10","grape",1,"rcp26",2022,0.129493671511599,0.000153316750975,-0.000268891688274,0.000732115313921,0.000885432064896,-0.11612954202308,-0.474810128875864,-0.010038623028911,0.06384547558461,0.304873734297086,0.368719209881695
"v_10","grape",1,"rcp26",2023,0.136084064564974,0.000285791596785,-0.000307734091942,0.000921739211372,0.001207530808157,-0.007613313440451,-0.498974903404903,-0.011488739432521,0.119011786375567,0.383838543021405,0.502850329396972
"v_10","grape",1,"rcp26",2024,0.1153102827409,0.00032387052379,-0.000312004635084,0.00089667973873,0.00122055026252,0.073819459084987,-0.422804370049966,-0.011648173043157,0.134868939549793,0.373403062628317,0.50827200217811
"v_10","grape",1,"rcp26",2025,0.135588987263751,0.000168909971953,-0.000304619999642,0.000595668414819,0.000764578386772,-0.190139814605229,-0.497159619967087,-0.011372479986642,0.070338938320344,0.248053347028156,0.3183922853485
"v_10","grape",1,"rcp26",2026,0.132389866752095,0.000117108860765,-0.000326808762444,0.000582605409565,0.000699714270331,-0.206249357886871,-0.485429511424347,-0.012200860464568,0.048767475590179,0.242613538411865,0.291381014002044
"v_10","grape",1,"rcp26",2027,0.071661973735175,0.000223211825143,-0.000275619560192,0.000659399547444,0.000882611372587,0.094494225736751,-0.262760570362309,-0.010289796913849,0.09295178147011,0.274592811542798,0.367544593012909
"v_10","grape",1,"rcp26",2028,0.057172377154753,0.000197310386049,-0.000309081679781,0.000776012062462,0.000973322448511,0.184148177827085,-0.209632049567427,-0.011539049378477,0.082165682190448,0.323153594582541,0.405319276772989
"v_10","grape",1,"rcp26",2029,0.128478454854109,0.00014678186144,-0.000305127198362,0.000556783748561,0.000703565610001,-0.189494261324829,-0.4710876677984,-0.011391415405529,0.061124160871053,0.231860661008047,0.2929848218791
"v_10","grape",1,"rcp26",2030,0.094261318920858,0.000141958528268,-0.000328836458407,0.00073539766929,0.000877356197558,0.007454790826263,-0.345624836043145,-0.012276561113871,0.059115587128918,0.306240600854361,0.365356187983279
"v_10","grape",1,"rcp26",2031,0.103427372789971,0.000115518498364,-0.000320838863699,0.000527674195752,0.000643192694116,-0.123367869710522,-0.379233700229893,-0.011977984244777,0.048105203247489,0.219738611516658,0.267843814764148
"v_10","grape",1,"rcp26",2032,0.099134793559498,0.000481851770489,-0.000320830406292,0.00115248399678,0.001634335767269,0.305112197245515,-0.363494243051493,-0.011977668501561,0.200656844425176,0.479927264373392,0.680584108798569
"v_10","grape",1,"rcp26",2033,0.041668976507868,0.00022377459923,-0.000276800230275,0.000925606681262,0.001149381280493,0.315515082203145,-0.152786247195515,-0.010333875263615,0.093186136679511,0.385449067982765,0.478635204662276
"v_10","grape",1,"rcp26",2034,0.086062603966319,0.000136768522975,-0.000352517436945,0.000575382233536,0.00071215075651,-0.032163610013757,-0.315562881209838,-0.013160650979286,0.056954320638708,0.239605601536659,0.296559922175366
"v_10","grape",1,"rcp26",2035,0.092347263421962,0.000197569565522,-0.000356306503868,0.000609474262771,0.000807043828293,-0.015832633528553,-0.338606632547194,-0.01330210947774,0.082273611928268,0.253802496568114,0.336076108496381
"v_10","grape",1,"rcp26",2036,0.03255047939067,0.000242396896109,-0.000316659587938,0.000851375640549,0.001093772536658,0.324304419192674,-0.119351757765789,-0.011821957949674,0.100940993165268,0.354537141742869,0.455478134908137
"v_10","grape",1,"rcp26",2037,0.064031038133822,0.000205074263823,-0.000312845350428,0.000849653979136,0.00105472824296,0.192758942554353,-0.234780473157348,-0.011679559749322,0.085398782720657,0.353820192740366,0.439218975461023
"v_10","grape",1,"rcp26",2038,0.077528455330055,0.000276273734548,-0.000302302091477,0.000785249048907,0.001061522783455,0.146491468627712,-0.284271002876867,-0.011285944748472,0.115048276600884,0.327000139652167,0.442048416253051
"v_10","grape",1,"rcp26",2039,0.028341611698903,0.000651490800045,-0.000296696220948,0.001112508565718,0.001763999365763,0.619583834074299,-0.103919242895976,-0.011076658915388,0.271299383161743,0.46328035272392,0.734579735885664
"v_10","grape",1,"rcp26",2040,0.068576029573028,0.000347592186774,-0.000295471922969,0.000749836301842,0.001097428488616,0.19452418420073,-0.251445441767768,-0.011030951790828,0.144747317777921,0.312253259981404,0.457000577759326
"v_10","grape",1,"rcp26",2041,0.073239596985764,0.000270693367079,-0.000304792556127,0.000754586249395,0.001025279616474,0.147031614959813,-0.268545188947801,-0.011378922095427,0.112724452147899,0.314231273855141,0.42695572600304
"v_10","grape",1,"rcp26",2042,0.145065209301879,0.000254017087925,-0.00029472878307,0.000585119065803,0.000839136153728,-0.193468705610296,-0.531905767440222,-0.011003207901286,0.105779973043114,0.243660296688097,0.349440269731212
"v_10","grape",1,"rcp26",2043,0.025679711905522,0.000192247402782,-0.000317195564881,0.000726324414437,0.000918571817219,0.276518638189963,-0.09415894365358,-0.011841967755561,0.080057311301367,0.302462238297737,0.382519549599104
"v_10","grape",1,"rcp26",2044,0.118172281821831,0.000187495424354,-0.000329202717761,0.000380157553673,0.000567652978028,-0.209201682769176,-0.433298366680047,-0.012290234796397,0.078078451713304,0.158308466993964,0.236386918707268
"v_10","grape",1,"rcp26",2045,0.003780883192809,0.000227810984738,-0.000353641252465,0.000798475154328,0.001026286139065,0.400309025635676,-0.013863238373633,-0.013202606758691,0.094867002930041,0.33250786783796,0.427374870768
"v_10","grape",1,"rcp26",2046,0.009675402514113,0.000199099912733,-0.000316745484074,0.000570796982735,0.000769896895467,0.273305423702924,-0.035476475885083,-0.011825164738772,0.082910892230888,0.23769617209589,0.320607064326779
"v_10","grape",1,"rcp26",2047,0.035171416434265,0.000252110528594,-0.000364402141237,0.000741079592253,0.000993190120847,0.271026536316107,-0.128961860258972,-0.013604346606184,0.104986027264472,0.30860671591679,0.413592743181263
"v_10","grape",1,"rcp26",2048,0.022636590161439,0.000382040541136,-0.000281564286238,0.001141223269539,0.001523263810675,0.540818008643433,-0.083000830591944,-0.010511733352878,0.159092596773253,0.475237975815001,0.634330572588255
"v_10","grape",1,"rcp26",2049,0.056581808760983,0.000167857195949,-0.000325794328437,0.000663891994542,0.000831749190491,0.126734506797782,-0.207466632123603,-0.012162988261649,0.069900532313036,0.276463594869998,0.346364127183034
"v_10","grape",1,"rcp26",2050,0.04262839289543,0.00019381867567,-0.000347965901562,0.00065106977051,0.000844888446181,0.182540854384695,-0.156304107283241,-0.012990726991647,0.080711634225595,0.271124054433988,0.351835688659584
"v_10","grape",1,"rcp26",2051,0.016013210136817,0.000255530196061,-0.000323595880153,0.000762340252756,0.001017870448817,0.353074320206348,-0.058715103834997,-0.01208091285903,0.106410074502754,0.31746026239762,0.423870336900374
"v_10","grape",1,"rcp26",2052,0.065423707773218,0.000243669002999,-0.000324259394284,0.000841055879529,0.001084724882528,0.199717820669252,-0.239886928501799,-0.012105684053287,0.10147073482036,0.350239698403978,0.451710433224339
"v_10","grape",1,"rcp26",2053,0.108194559130792,0.000366989695993,-0.000278338426308,0.001328323270141,0.001695312966134,0.29887207188314,-0.396713383479571,-0.010391301248818,0.152824994831225,0.553151761780305,0.70597675661153
"v_10","grape",1,"rcp26",2054,0.096945624864501,0.000320344092523,-0.00030211634711,0.000899347295144,0.001219691387667,0.141168040688035,-0.355467291169838,-0.011279010292101,0.133400432815112,0.374513909334862,0.507914342149975
"v_10","grape",1,"rcp26",2055,0.061317896360902,0.000235617086462,-0.000334608558083,0.000715856498995,0.000951473585456,0.1588964464519,-0.22483228665664,-0.012492052835111,0.098117686719355,0.298103099224296,0.396220785943651
"v_10","grape",1,"rcp26",2056,-0.014964218830215,0.000212777107556,-0.000373233101461,0.00048353468865,0.000696311796206,0.330898893152611,0.054868802377454,-0.013934035787897,0.088606466932364,0.20135765963069,0.289964126563055
"v_10","grape",1,"rcp26",2057,-0.040034968033991,0.000414539021205,-0.000333624033408,0.001005953449647,0.001420492470852,0.725873235905879,0.146794882791301,-0.012455297247238,0.172625892401665,0.418907757960151,0.591533650361816
"v_10","grape",1,"rcp26",2058,0.096378506791248,0.000210645785963,-0.000339964836068,0.000593494315208,0.000804140101171,-0.03121296522188,-0.353387858234574,-0.012692020546548,0.087718923725999,0.247147989833244,0.334866913559243
"v_10","grape",1,"rcp26",2059,0.075632062829456,0.000187834954584,-0.000350245142212,0.00057994554806,0.000767780502645,0.029332355536421,-0.277317563708005,-0.013075818642588,0.078219841801945,0.241505896085069,0.319725737887014
"v_10","grape",1,"rcp26",2060,0.069795547572383,0.000228927453903,-0.000322780921192,0.000686528841658,0.000915456295562,0.113254661876275,-0.255917007765403,-0.012050487724505,0.095331932589813,0.28589022477637,0.381222157366183
"v_10","grape",1,"rcp26",2061,0.033083082731134,0.000333012031756,-0.000328325244861,0.000739459948802,0.001072471980558,0.313045862271947,-0.121304636680823,-0.012257475808147,0.138675724652537,0.307932250108379,0.446607974760916
"v_10","grape",1,"rcp26",2062,0.195595049832526,0.000407459272369,-0.000370838488247,0.001019453791941,0.00142691306431,-0.13681911735699,-0.717181849385928,-0.01384463689457,0.169677682707893,0.424529686215614,0.594207368923507
